광역	시군구	읍면동	투표소	선거인수	투표인수	기권수	무효표	계	더불어민주당	자유한국당	국민의당	바른정당	정의당	새누리당	경제애국당	국민대통합당	늘푸른한국당	민중연합당	한국국민당	혹익당	무소속
전라남도	광양시	중마동	소계	37671	29266	8405	69	29197	19691	1247	5598	1019	1499	11	3	11	4	83	4	10	17
전라남도	광양시	광영동	소계	9182	6675	2507	26	6649	4244	379	1544	156	277	2	0	10	0	23	2	1	11
전라남도	광양시	태인동	소계	1807	1389	418	8	1381	1027	49	234	24	39	0	0	1	0	4	0	0	3
전라남도	광양시	금호동	소계	9045	7765	1280	18	7747	4507	632	1724	423	429	10	0	5	2	5	4	1	5
전라남도	담양군	거소·선상투표	거소·선상투표	110	99	11	7	92	50	3	33	1	2	0	0	1	0	0	1	0	1
전라남도	담양군	관외사전투표	관외사전투표	5802	5800	2	27	5773	3592	122	1477	193	357	1	2	6	0	17	1	1	4
전라남도	담양군	재외투표	재외투표	202	136	66	1	135	99	1	22	2	11	0	0	0	0	0	0	0	0
전라남도	담양군	담양읍	소계	10689	8212	2477	28	8184	5056	202	2467	113	272	0	0	7	3	31	7	6	20
전라남도	담양군	봉산면	소계	2203	1655	548	11	1644	965	26	585	24	29	0	0	0	0	3	2	2	8
전라남도	담양군	고서면	소계	2650	2065	585	10	2055	1212	38	687	33	61	1	2	0	2	5	1	3	10
전라남도	담양군	남면	소계	960	729	231	8	721	414	11	248	19	20	0	1	0	1	0	2	3	2
전라남도	담양군	창평면	소계	2974	2253	721	15	2238	1319	34	745	33	78	1	1	1	1	15	1	1	8
전라남도	담양군	대덕면	소계	1434	1048	386	11	1037	557	23	377	13	44	0	1	3	2	14	2	1	0
전라남도	담양군	무정면	소계	2026	1482	544	11	1471	893	38	453	24	43	2	0	3	0	4	1	1	9
전라남도	담양군	금성면	소계	2117	1615	502	10	1605	976	34	514	27	40	1	1	0	0	2	1	3	6
전라남도	담양군	용면	소계	1552	1239	313	9	1230	718	28	426	16	26	0	0	0	0	2	2	5	7
전라남도	담양군	월산면	소계	2027	1562	465	17	1545	909	48	465	32	57	2	3	3	0	9	3	0	14
전라남도	담양군	수북면	소계	3361	2605	756	13	2592	1558	43	843	29	85	0	1	0	1	17	5	2	8
전라남도	담양군	대전면	소계	3327	2520	807	16	2504	1643	47	675	38	87	2	0	1	0	2	1	1	7
전라남도	장성군	거소·선상투표	거소·선상투표	135	123	12	2	121	58	8	44	7	2	1	0	1	0	0	0	0	0
전라남도	장성군	관외사전투표	관외사전투표	5449	5449	0	33	5416	3226	142	1494	191	339	4	0	3	1	8	1	1	6
전라남도	장성군	재외투표	재외투표	144	105	39	0	105	66	2	17	3	17	0	0	0	0	0	0	0	0
전라남도	장성군	장성읍	소계	9817	7284	2533	36	7248	4147	160	2522	109	256	0	2	21	2	8	4	2	15
전라남도	장성군	진원면	소계	2456	1901	555	2	1899	1180	40	585	17	61	1	1	2	1	4	1	1	5
전라남도	장성군	남면	소계	2661	2018	643	10	2008	1146	32	704	16	84	1	2	6	2	4	1	1	9
전라남도	장성군	동화면	소계	1652	1239	413	8	1231	648	41	491	14	31	0	0	0	0	0	2	1	3
전라남도	장성군	삼서면	소계	2540	1934	606	12	1922	1097	57	633	54	65	0	0	4	0	3	1	0	8
전라남도	장성군	삼계면	소계	4199	3210	989	11	3199	1685	178	1023	161	128	3	1	1	1	6	4	3	5
전라남도	장성군	황룡면	소계	3341	2401	940	11	2390	1364	60	832	27	76	4	4	4	1	4	2	1	11
전라남도	장성군	서삼면	소계	1171	892	279	5	887	439	22	370	14	34	0	0	2	0	1	1	1	3
전라남도	장성군	북일면	소계	1218	917	301	3	914	539	22	317	10	17	0	0	0	0	3	0	0	6
전라남도	장성군	북이면	소계	2410	1808	602	8	1800	1028	46	642	33	39	0	0	0	0	3	1	3	5
전라남도	장성군	북하면	소계	1890	1389	501	9	1380	755	41	493	18	41	3	3	2	5	3	5	2	9
전라남도	곡성군	거소·선상투표	거소·선상투표	82	79	3	5	74	42	1	26	0	2	0	0	1	0	0	1	0	1
전라남도	곡성군	관외사전투표	관외사전투표	3440	3440	0	14	3426	2056	95	928	108	211	1	0	6	2	13	1	2	3
전라남도	곡성군	재외투표	재외투표	123	81	42	0	81	50	3	17	3	8	0	0	0	0	0	0	0	0
전라남도	곡성군	곡성읍	소계	6359	4972	1387	73	4899	2916	147	1529	66	163	2	0	14	1	25	5	1	30
전라남도	곡성군	오곡면	소계	1565	1246	319	7	1239	694	48	444	16	27	0	0	3	0	1	1	0	5
전라남도	곡성군	삼기면	소계	1383	997	386	13	984	557	42	342	9	26	0	0	0	0	0	1	2	5
전라남도	곡성군	석곡면	소계	2179	1668	511	15	1653	1007	45	534	10	33	0	1	2	0	3	5	3	10
전라남도	곡성군	목사동면	소계	1104	792	312	13	779	405	25	309	10	19	1	0	1	0	2	1	3	3
전라남도	곡성군	죽곡면	소계	1520	1173	347	8	1165	695	45	371	19	26	1	0	1	1	1	2	0	3
전라남도	곡성군	고달면	소계	1023	788	235	9	779	457	25	242	9	30	1	1	1	0	4	1	1	7
전라남도	곡성군	옥과면	소계	3397	2585	812	19	2566	1430	51	896	40	114	1	0	10	0	14	2	1	7
전라남도	곡성군	입면	소계	1902	1476	426	10	1466	890	23	444	19	62	0	2	0	1	12	1	1	11
전라남도	곡성군	겸면	소계	1442	1107	335	10	1097	556	45	401	18	51	1	2	4	1	9	2	2	5
전라남도	곡성군	오산면	소계	1152	843	309	3	840	397	29	367	13	23	1	0	1	0	2	3	0	4
전라남도	구례군	거소·선상투표	거소·선상투표	75	69	6	4	65	32	9	17	2	3	0	0	0	0	0	1	0	1
전라남도	구례군	관외사전투표	관외사전투표	2551	2550	1	12	2538	1644	70	572	92	143	1	0	3	0	10	0	0	3
전라남도	구례군	재외투표	재외투표	102	75	27	2	73	45	5	12	0	10	0	0	0	0	0	0	1	0
전라남도	구례군	구례읍	소계	8418	6597	1821	30	6567	4107	191	1898	87	225	1	0	8	1	33	2	3	11
전라남도	구례군	문척면	소계	1038	811	227	5	806	477	30	257	7	22	0	0	1	0	6	3	1	2
전라남도	구례군	간전면	소계	1299	1030	269	6	1024	652	39	277	15	22	0	0	1	0	7	2	2	7
전라남도	구례군	토지면	소계	2072	1621	451	17	1604	1077	64	378	17	48	1	1	0	0	7	0	0	11
전라남도	구례군	마산면	소계	2234	1719	515	10	1709	1070	77	451	27	59	1	2	2	0	12	2	2	4
전라남도	구례군	광의면	소계	1890	1454	436	13	1441	918	38	433	15	26	0	0	1	1	5	1	2	1
전라남도	구례군	용방면	소계	1299	1070	229	4	1066	651	24	333	11	32	0	0	4	0	8	0	0	3
전라남도	구례군	산동면	소계	2509	1928	581	10	1918	1200	81	560	12	49	0	0	0	0	5	2	2	7
전라남도	고흥군	거소·선상투표	거소·선상투표	357	326	31	23	303	114	33	136	7	7	3	0	1	0	2	0	0	0
전라남도	고흥군	관외사전투표	관외사전투표	5275	5274	1	29	5245	3323	143	1243	187	295	0	2	25	1	20	0	2	4
전라남도	고흥군	재외투표	재외투표	239	130	109	0	130	82	7	24	2	11	0	0	2	0	2	0	0	0
전라남도	고흥군	고흥읍	소계	9029	6983	2046	38	6945	4060	196	2231	125	219	0	2	44	3	35	3	6	21
전라남도	고흥군	도양읍	소계	8743	6651	2092	42	6609	3691	252	2318	100	131	2	0	61	1	18	5	5	25
전라남도	고흥군	풍양면	소계	2924	2251	673	23	2228	1376	47	721	16	39	1	1	8	0	1	3	5	10
전라남도	고흥군	도덕면	소계	2556	1986	570	18	1968	1058	38	736	17	42	1	1	49	0	5	5	3	13
전라남도	고흥군	금산면	소계	3878	2919	959	29	2890	1761	51	972	26	48	1	2	8	0	5	1	4	11
전라남도	고흥군	도화면	소계	3522	2606	916	26	2580	1391	70	963	25	44	1	1	3	0	56	7	1	18
전라남도	고흥군	포두면	소계	4449	3349	1100	39	3310	1921	90	1137	31	72	1	1	7	0	17	4	6	23
전라남도	고흥군	봉래면	소계	1654	1203	451	12	1191	665	51	399	18	32	0	1	3	0	5	3	1	13
전라남도	고흥군	동일면	소계	1310	982	328	12	970	576	37	305	7	18	0	1	6	0	4	1	5	10
전라남도	고흥군	점암면	소계	2344	1815	529	25	1790	982	44	668	13	37	0	0	12	1	8	6	2	17
전라남도	고흥군	영남면	소계	1150	887	263	11	876	518	29	277	5	15	0	0	6	0	2	1	3	20
전라남도	고흥군	과역면	소계	3144	2462	682	25	2437	1348	74	892	30	50	2	2	12	1	7	3	5	11
전라남도	고흥군	남양면	소계	1982	1471	511	15	1456	767	32	581	19	23	0	3	3	1	3	6	2	16
전라남도	고흥군	동강면	소계	2767	2131	636	23	2108	1223	66	705	28	52	1	0	4	0	7	3	2	17
전라남도	고흥군	대서면	소계	2035	1542	493	9	1533	853	32	585	16	30	0	0	5	0	2	2	1	7
전라남도	고흥군	두원면	소계	2743	2068	675	23	2045	1173	57	721	31	30	1	0	7	0	3	6	1	15
전라남도	보성군	거소·선상투표	거소·선상투표	163	148	15	3	145	80	3	48	1	8	1	0	0	1	2	0	0	1
전라남도	보성군	관외사전투표	관외사전투표	4339	4339	0	24	4315	2650	113	1113	160	253	2	0	5	1	12	0	3	3
전라남도	보성군	재외투표	재외투표	199	121	78	0	121	80	4	19	4	12	0	0	1	0	0	0	1	0
전라남도	보성군	보성읍	소계	7082	5452	1630	20	5432	2933	115	2035	110	199	4	0	6	0	16	2	3	9
전라남도	보성군	벌교읍	소계	10434	7433	3001	52	7381	4187	205	2620	98	182	2	3	9	2	14	10	13	36
전라남도	보성군	노동면	소계	919	698	221	6	692	358	16	262	14	18	0	0	3	1	9	5	0	6
전라남도	보성군	미력면	소계	1180	881	299	5	876	500	22	310	13	19	0	0	0	2	3	1	3	3
전라남도	보성군	겸백면	소계	1035	773	262	3	770	428	21	285	5	12	1	0	2	0	6	2	3	5
전라남도	보성군	율어면	소계	985	729	256	3	726	397	16	281	4	13	1	0	4	1	3	1	2	3
전라남도	보성군	복내면	소계	1438	1103	335	6	1097	528	20	475	18	27	0	1	4	2	6	2	2	12
전라남도	보성군	문덕면	소계	734	567	167	2	565	298	13	216	8	20	0	0	0	0	3	0	3	4
전라남도	보성군	조성면	소계	3269	2460	809	17	2443	1350	56	895	33	68	1	0	4	1	4	4	7	20
전라남도	보성군	득량면	소계	3445	2511	934	18	2493	1377	68	932	28	49	0	0	9	1	12	2	2	13
전라남도	보성군	회천면	소계	2657	1934	723	18	1916	1052	45	720	25	47	1	1	4	1	4	3	4	9
전라남도	보성군	웅치면	소계	1023	818	205	9	809	448	15	303	16	18	0	1	0	1	0	2	2	3
전라남도	화순군	거소·선상투표	거소·선상투표	161	154	7	8	146	75	6	52	7	0	1	1	0	0	1	0	0	3
전라남도	화순군	관외사전투표	관외사전투표	6638	6635	3	24	6611	4161	116	1706	208	388	0	1	4	2	15	0	4	6
전라남도	화순군	재외투표	재외투표	199	145	54	0	145	104	7	17	2	14	0	0	0	0	1	0	0	0
전라남도	화순군	화순읍	소계	28042	21953	6089	96	21857	13161	345	6896	377	896	3	3	22	2	99	10	7	36
전라남도	화순군	한천면	소계	1070	775	295	6	769	424	22	282	10	15	1	0	0	0	1	5	1	8
전라남도	화순군	춘양면	소계	1591	1206	385	8	1198	747	33	372	7	19	0	0	2	0	7	3	1	7
전라남도	화순군	청풍면	소계	845	633	212	8	625	376	17	206	2	6	0	0	0	0	0	3	2	13
전라남도	화순군	이양면	소계	1567	1165	402	3	1162	714	21	365	12	25	1	0	0	0	1	2	4	17
전라남도	화순군	능주면	소계	2815	2195	620	10	2185	1278	39	754	24	68	1	0	0	2	8	1	6	4
전라남도	화순군	도곡면	소계	2339	1812	527	12	1800	1036	32	633	15	59	1	1	1	0	6	1	5	10
전라남도	화순군	도암면	소계	1215	924	291	3	921	443	17	420	5	17	0	0	0	2	8	4	2	3
전라남도	화순군	이서면	소계	721	571	150	6	565	317	13	196	4	21	0	0	2	0	1	3	0	8
전라남도	화순군	북면	소계	1280	956	324	5	951	608	11	284	10	17	1	1	3	1	1	1	6	7
전라남도	화순군	동복면	소계	1389	1064	325	11	1053	588	23	390	13	16	2	0	1	0	2	5	3	10
전라남도	화순군	남면	소계	1868	1391	477	13	1378	766	29	518	10	35	0	3	0	1	3	4	3	6
전라남도	화순군	동면	소계	2753	1993	760	17	1976	1069	39	741	21	66	1	1	0	0	16	5	2	15
전라남도	장흥군	거소·선상투표	거소·선상투표	135	114	21	3	111	53	5	40	4	3	0	0	0	1	1	1	1	2
전라남도	장흥군	관외사전투표	관외사전투표	3786	3785	1	17	3768	2375	88	915	140	230	0	0	1	0	11	2	0	6
전라남도	장흥군	재외투표	재외투표	179	114	65	0	114	69	5	29	2	7	0	1	1	0	0	0	0	0
전라남도	장흥군	장흥읍	소계	11183	8516	2667	26	8490	4878	185	2853	150	326	3	0	11	4	45	5	5	25
전라남도	장흥군	관산읍	소계	4404	3217	1187	30	3187	1673	59	1274	38	85	0	0	1	0	34	3	4	16
전라남도	장흥군	대덕읍	소계	3065	2273	792	17	2256	1013	61	1028	45	67	2	2	1	2	10	5	1	19
전라남도	장흥군	용산면	소계	1931	1517	414	16	1501	825	34	528	14	39	0	0	6	2	38	3	2	10
전라남도	장흥군	안양면	소계	2508	1895	613	20	1875	1026	37	697	19	69	1	0	4	1	3	5	2	11
전라남도	장흥군	장동면	소계	1034	814	220	2	812	391	25	342	20	23	0	0	0	1	0	2	2	6
전라남도	장흥군	장평면	소계	1876	1440	436	12	1428	779	29	519	20	34	1	0	2	0	27	3	3	11
전라남도	장흥군	유치면	소계	918	681	237	3	678	365	49	197	18	24	2	1	0	0	15	2	0	5
전라남도	장흥군	부산면	소계	1229	928	301	5	923	510	21	326	14	27	2	0	0	1	15	1	2	4
전라남도	장흥군	회진면	소계	2440	1855	585	10	1845	864	38	845	29	41	0	0	2	0	5	5	4	12
전라남도	강진군	거소·선상투표	거소·선상투표	124	114	10	9	105	49	3	46	3	1	0	0	0	0	0	1	1	1
전라남도	강진군	관외사전투표	관외사전투표	3638	3636	2	18	3618	2194	101	947	139	219	1	0	3	1	10	1	0	2
전라남도	강진군	재외투표	재외투표	159	97	62	1	96	64	1	24	2	5	0	0	0	0	0	0	0	0
전라남도	강진군	강진읍	소계	10895	8296	2599	47	8249	4009	242	3437	166	315	5	1	23	4	17	4	4	22
전라남도	강진군	군동면	소계	2969	2148	821	15	2133	975	82	940	39	69	3	2	3	2	6	2	3	7
전라남도	강진군	칠량면	소계	2059	1508	551	11	1497	675	70	672	29	38	0	0	1	1	3	1	1	6
전라남도	강진군	대구면	소계	1026	781	245	4	777	397	32	304	13	19	1	1	1	0	2	1	1	5
전라남도	강진군	마량면	소계	1629	1226	403	3	1223	563	24	583	19	27	1	0	1	0	2	1	1	1
전라남도	강진군	도암면	소계	2165	1571	594	13	1558	718	41	716	24	42	0	0	2	0	7	3	1	4
전라남도	강진군	신전면	소계	1563	1217	346	12	1205	559	36	551	11	35	0	0	3	0	4	0	1	5
전라남도	강진군	성전면	소계	2369	1804	565	17	1787	851	46	795	10	59	2	1	3	0	14	0	2	4
전라남도	강진군	작천면	소계	1654	1225	429	4	1221	637	33	500	17	21	1	0	2	0	4	0	3	3
전라남도	강진군	병영면	소계	1509	1127	382	9	1118	551	39	473	14	30	0	0	2	0	1	3	3	2
전라남도	강진군	옴천면	소계	540	425	115	6	419	234	3	164	3	10	1	1	1	1	0	0	0	1
전라남도	완도군	거소·선상투표	거소·선상투표	787	741	46	31	710	422	16	234	10	15	4	1	2	0	2	1	0	3
전라남도	완도군	관외사전투표	관외사전투표	4127	4127	0	24	4103	2619	114	937	141	264	2	0	4	0	8	2	3	9
전라남도	완도군	재외투표	재외투표	138	90	48	0	90	58	5	16	5	6	0	0	0	0	0	0	0	0
전라남도	완도군	완도읍	소계	14296	10579	3717	49	10530	6398	251	3311	167	329	2	1	9	2	38	1	3	18
전라남도	완도군	금일읍	소계	2985	2169	816	23	2146	1437	37	581	23	32	0	0	3	0	3	7	2	21
전라남도	완도군	노화읍	소계	4102	3099	1003	21	3078	1805	54	1084	28	57	0	0	1	3	11	5	4	26
전라남도	완도군	군외면	소계	2667	1912	755	18	1894	923	51	843	20	38	0	0	1	1	3	2	4	8
전라남도	완도군	신지면	소계	2852	2104	748	21	2083	1253	40	718	18	38	3	1	1	0	4	0	0	7
전라남도	완도군	고금면	소계	3596	2735	861	23	2712	1553	49	992	32	50	1	0	2	1	5	4	6	17
전라남도	완도군	약산면	소계	1976	1578	398	16	1562	914	32	555	13	26	0	1	3	0	5	2	4	7
전라남도	완도군	청산면	소계	1925	1410	515	22	1388	852	52	421	14	27	0	1	4	1	2	1	3	10
전라남도	완도군	소안면	소계	2e3	1560	440	24	1536	950	26	498	18	30	0	0	1	0	3	3	1	6
전라남도	완도군	금당면	소계	816	645	171	7	638	395	10	208	7	12	0	0	1	0	0	1	1	3
전라남도	완도군	보길면	소계	2122	1682	440	11	1671	1087	21	474	19	46	0	0	0	0	3	1	2	18
전라남도	완도군	생일면	소계	600	455	145	3	452	279	4	149	6	5	0	0	0	0	0	1	0	8
전라남도	해남군	거소·선상투표	거소·선상투표	272	257	15	13	244	124	10	86	6	9	1	1	2	1	2	1	0	1
전라남도	해남군	관외사전투표	관외사전투표	6456	6456	0	43	6413	3958	156	1640	224	410	2	0	4	1	12	1	0	5
전라남도	해남군	재외투표	재외투표	193	133	60	0	133	90	5	30	3	5	0	0	0	0	0	0	0	0
전라남도	해남군	해남읍	소계	17667	13228	4439	81	13147	7264	313	4714	245	499	4	3	29	2	44	7	3	20
전라남도	해남군	삼산면	소계	2600	1929	671	10	1919	968	50	796	26	60	0	0	3	2	7	2	2	3
전라남도	해남군	화산면	소계	2967	2120	847	8	2112	1040	57	923	27	42	0	0	3	0	5	2	5	8
전라남도	해남군	현산면	소계	2655	1956	699	16	1940	957	48	830	21	51	0	0	3	1	6	4	4	15
전라남도	해남군	송지면	소계	5329	3856	1473	31	3825	1995	92	1564	49	77	2	0	2	0	12	7	4	21
전라남도	해남군	북평면	소계	2446	1870	576	22	1848	1034	38	676	28	54	0	0	2	0	6	4	1	5
전라남도	해남군	북일면	소계	1823	1371	452	13	1358	784	33	489	10	34	0	0	0	1	0	0	2	5
전라남도	해남군	옥천면	소계	2764	2055	709	14	2041	1104	60	779	25	51	0	0	0	1	9	2	6	4
전라남도	해남군	계곡면	소계	1919	1416	503	13	1403	666	28	649	16	36	2	0	0	0	0	2	0	4
전라남도	해남군	마산면	소계	2085	1541	544	8	1533	893	35	546	11	35	0	0	2	2	4	0	1	4
전라남도	해남군	황산면	소계	4394	3152	1242	22	3130	1599	63	1350	27	62	0	1	5	1	7	5	0	10
전라남도	해남군	산이면	소계	3185	2252	933	14	2238	1142	48	958	20	48	0	0	1	1	7	2	5	6
전라남도	해남군	문내면	소계	3558	2545	1013	19	2526	1263	71	1090	22	60	1	0	4	1	5	1	0	8
전라남도	해남군	화원면	소계	3127	2214	913	13	2201	1020	51	1037	18	48	2	1	1	0	8	2	3	10
전라남도	진도군	거소·선상투표	거소·선상투표	171	153	18	4	149	63	4	75	2	4	0	0	0	1	0	0	0	0
전라남도	진도군	관외사전투표	관외사전투표	2749	2748	1	18	2730	1672	76	697	83	189	1	1	1	2	5	1	1	1
전라남도	진도군	재외투표	재외투표	158	97	61	0	97	64	3	20	2	8	0	0	0	0	0	0	0	0
전라남도	진도군	진도읍	소계	7820	6071	1749	38	6033	2930	134	2591	98	216	2	3	13	1	26	9	4	6
전라남도	진도군	군내면	소계	2587	1933	654	11	1922	928	37	857	26	46	1	0	3	1	7	4	1	11
전라남도	진도군	고군면	소계	3025	2223	802	17	2206	975	53	1087	22	53	0	0	0	1	3	2	2	8
전라남도	진도군	의신면	소계	2964	2157	807	20	2137	941	48	1047	22	51	2	1	1	0	2	4	3	15
전라남도	진도군	임회면	소계	3004	2222	782	27	2195	1025	69	1004	22	47	0	2	3	1	4	1	4	13
전라남도	진도군	지산면	소계	2842	2074	768	22	2052	985	57	902	25	50	3	1	3	0	5	6	4	11
전라남도	진도군	조도면	소계	2294	1511	783	22	1489	809	30	575	21	22	1	3	1	1	5	2	3	16
전라남도	영암군	거소·선상투표	거소·선상투표	211	195	16	21	174	95	10	44	10	7	0	1	1	2	1	0	0	3
전라남도	영암군	관외사전투표	관외사전투표	6232	6232	0	31	6201	3691	154	1699	202	423	3	1	6	1	16	1	1	3
전라남도	영암군	재외투표	재외투표	178	102	76	0	102	65	2	30	0	5	0	0	0	0	0	0	0	0
전라남도	영암군	영암읍	소계	6349	4872	1477	25	4847	2455	104	1962	90	210	2	0	2	2	7	5	3	5
전라남도	영암군	삼호읍	소계	13580	9568	4012	40	9528	5111	221	3227	200	699	5	1	12	13	19	7	4	9
전라남도	영암군	덕진면	소계	1587	1201	386	14	1187	581	23	540	11	27	0	0	1	0	0	1	2	1
전라남도	영암군	금정면	소계	1706	1287	419	3	1284	589	42	593	13	32	0	2	0	0	3	1	4	5
전라남도	영암군	신북면	소계	3283	2433	850	20	2413	1268	46	986	29	65	0	2	1	0	1	3	5	7
전라남도	영암군	시종면	소계	3165	2224	941	20	2204	1079	49	974	24	56	0	0	1	2	1	1	7	10
전라남도	영암군	도포면	소계	1984	1469	515	9	1460	763	34	583	27	31	0	2	8	0	2	4	1	5
전라남도	영암군	군서면	소계	2696	2104	592	10	2094	1049	24	910	20	70	0	0	5	1	5	2	0	8
전라남도	영암군	서호면	소계	1687	1218	469	10	1208	527	26	605	7	34	0	0	1	1	3	3	0	1
전라남도	영암군	학산면	소계	2747	2223	524	21	2202	1053	56	960	25	81	0	2	7	2	4	2	3	7
전라남도	영암군	미암면	소계	1759	1274	485	7	1267	673	34	497	16	33	0	0	2	2	0	2	0	8
전라남도	무안군	거소·선상투표	거소·선상투표	697	658	39	62	596	298	18	193	22	26	6	3	5	6	5	2	2	10
전라남도	무안군	관외사전투표	관외사전투표	8689	8686	3	34	8652	5123	172	2469	295	566	2	2	3	0	11	1	0	8
전라남도	무안군	재외투표	재외투표	247	181	66	0	181	132	4	25	1	16	0	0	2	0	1	0	0	0
전라남도	무안군	무안읍	소계	8533	6578	1955	35	6543	3788	129	2229	92	276	3	1	4	0	11	2	0	8
전라남도	무안군	일로읍	소계	5533	4137	1396	16	4121	1984	69	1884	41	110	1	0	2	1	2	12	4	11
전라남도	무안군	삼향읍	소계	21720	17109	4611	25	17084	10640	209	4858	368	950	4	2	5	3	22	3	6	14
전라남도	무안군	몽탄면	소계	2559	1899	660	7	1892	979	54	761	16	47	0	2	2	1	15	3	3	9
전라남도	무안군	청계면	소계	5213	3920	1293	28	3892	1933	93	1658	52	124	0	0	2	1	3	8	4	14
전라남도	무안군	현경면	소계	3996	2899	1097	22	2877	1412	78	1254	22	76	0	1	9	1	9	6	3	6
전라남도	무안군	망운면	소계	1784	1326	458	6	1320	698	34	538	10	32	1	0	0	0	0	3	1	3
전라남도	무안군	해제면	소계	4515	3283	1232	16	3267	1670	84	1350	32	89	1	4	3	2	6	5	6	15
전라남도	무안군	운남면	소계	2511	1840	671	10	1830	859	39	833	28	54	0	0	1	1	1	2	1	11
전라남도	영광군	거소·선상투표	거소·선상투표	199	183	16	10	173	91	4	62	5	4	2	2	0	0	0	0	0	3
전라남도	영광군	관외사전투표	관외사전투표	5391	5389	2	16	5373	3459	131	1222	208	318	1	0	7	2	15	2	1	7
전라남도	영광군	재외투표	재외투표	144	112	32	0	112	79	2	16	6	9	0	0	0	0	0	0	0	0
전라남도	영광군	영광읍	소계	15538	11447	4091	45	11402	6478	248	3876	210	471	1	5	25	2	53	5	5	23
전라남도	영광군	백수읍	소계	3986	2866	1120	19	2847	1568	58	1031	35	75	0	1	4	0	40	9	5	21
전라남도	영광군	홍농읍	소계	5124	3938	1186	19	3919	2420	95	1094	73	131	3	2	1	1	77	0	3	19
전라남도	영광군	대마면	소계	1366	1009	357	8	1001	524	23	365	13	24	0	0	3	2	39	2	0	6
전라남도	영광군	묘량면	소계	1434	1068	366	4	1064	552	35	401	15	29	1	3	5	1	3	2	3	14
전라남도	영광군	불갑면	소계	1099	866	233	9	857	427	27	351	10	25	0	1	1	0	5	3	2	5
전라남도	영광군	군서면	소계	1977	1464	513	13	1451	802	32	511	23	46	0	3	3	1	12	5	2	11
전라남도	영광군	군남면	소계	2121	1593	528	9	1584	900	29	566	20	43	2	2	3	1	2	2	3	11
전라남도	영광군	염산면	소계	3593	2612	981	22	2590	1406	66	987	24	49	3	1	5	0	22	6	2	19
전라남도	영광군	법성면	소계	4476	3150	1326	28	3122	1749	62	1136	43	88	2	0	0	1	14	3	2	22
전라남도	영광군	낙월면	소계	436	222	214	2	220	140	7	57	1	8	1	0	0	0	0	0	2	4
전라남도	함평군	거소·선상투표	거소·선상투표	188	171	17	11	160	79	7	51	5	4	3	3	1	1	0	1	2	3
전라남도	함평군	관외사전투표	관외사전투표	3787	3787	0	20	3767	2326	89	1025	110	203	1	1	0	1	6	0	3	2
전라남도	함평군	재외투표	재외투표	140	102	38	0	102	67	5	20	1	7	0	0	0	1	1	0	0	0
전라남도	함평군	함평읍	소계	6882	5152	1730	23	5129	2996	112	1716	81	192	0	1	2	2	10	1	3	13
전라남도	함평군	손불면	소계	2836	1976	860	21	1955	1088	41	730	26	44	2	0	0	1	2	3	2	16
전라남도	함평군	신광면	소계	1473	1109	364	14	1095	641	18	376	7	35	0	0	0	0	3	4	1	10
전라남도	함평군	학교면	소계	3251	2344	907	15	2329	1364	28	847	19	45	2	1	3	3	2	5	0	10
전라남도	함평군	엄다면	소계	1618	1219	399	9	1210	669	23	449	21	33	0	0	3	1	1	2	2	6
전라남도	함평군	대동면	소계	2388	1820	568	12	1808	1024	54	644	19	54	3	0	1	0	2	2	2	3
전라남도	함평군	나산면	소계	2263	1695	568	14	1681	901	40	654	20	44	0	0	2	0	4	4	3	9
전라남도	함평군	해보면	소계	2427	1770	657	9	1761	1071	24	570	23	61	0	0	0	0	3	0	2	7
전라남도	함평군	월야면	소계	2974	2223	751	20	2203	1313	30	749	27	66	0	1	0	0	5	2	2	8
전라남도	신안군	거소·선상투표	거소·선상투표	243	228	15	13	215	105	5	98	2	3	0	0	0	0	1	0	1	0
전라남도	신안군	관외사전투표	관외사전투표	6866	6866	0	26	6840	3847	178	2192	196	386	5	1	12	3	7	1	2	10
전라남도	신안군	재외투표	재외투표	139	82	57	0	82	57	1	13	2	9	0	0	0	0	0	0	0	0
전라남도	신안군	지도읍	소계	3756	2641	1115	19	2622	1260	84	1169	31	50	0	2	2	2	0	4	6	12
전라남도	신안군	증도면	소계	1536	1101	435	9	1092	532	25	493	11	26	0	0	0	0	0	1	0	4
전라남도	신안군	임자면	소계	2477	1694	783	10	1684	893	39	682	16	27	1	2	2	0	2	2	4	14
전라남도	신안군	자은면	소계	1821	1296	525	5	1291	635	42	545	14	40	0	1	0	0	0	7	2	5
전라남도	신안군	비금면	소계	2775	1987	788	13	1974	983	33	877	27	36	0	1	1	0	0	5	0	11
전라남도	신안군	도초면	소계	2140	1520	620	12	1508	721	36	680	20	30	0	0	0	2	3	2	1	13
전라남도	신안군	흑산면	소계	2815	1739	1076	19	1720	946	46	621	28	41	3	2	2	2	6	4	1	18
전라남도	신안군	하의면	소계	1374	971	403	6	965	401	18	496	10	22	0	2	5	0	1	2	1	7
전라남도	신안군	신의면	소계	1189	814	375	9	805	370	22	350	17	33	1	0	2	0	1	2	5	2
전라남도	신안군	장산면	소계	1269	918	351	7	911	398	29	441	7	27	2	0	0	0	0	1	2	4
전라남도	신안군	안좌면	소계	2416	1727	689	13	1714	758	42	835	14	45	0	0	3	0	2	3	1	11
전라남도	신안군	팔금면	소계	853	615	238	3	612	289	12	279	7	14	0	0	1	1	1	3	2	3
