광역	광역코드	시군구	시군구코드	읍면동명	구분	선거인수	투표수	유효투표수	무효투표수	기권수	국제녹색당	노동당	녹색당	대한애국당	더불어민주당	민주평화당	민중당	바른미래당	새누리당	우리미래	자유한국당	정의당	친박연대
서울특별시	1100	서초구	1122	잠원동	관내사전투표	3430	3430	3395	35	0	1	0	27	3	1513	15	3	444	0	7	1045	334	3
서울특별시	1100	서초구	1122	잠원동	선거일투표	23252	12513	12370	143	10739	3	0	91	37	4250	59	11	2148	0	14	4870	877	10
서울특별시	1100	서초구	1122	반포본동	계	9350	6153	6087	66	3197	4	0	48	22	1840	37	6	985	0	6	2506	624	9
서울특별시	1100	서초구	1122	반포본동	관내사전투표	1585	1585	1576	9	0	1	0	12	3	565	12	1	225	0	4	556	195	2
서울특별시	1100	서초구	1122	반포본동	선거일투표	7765	4568	4511	57	3197	3	0	36	19	1275	25	5	760	0	2	1950	429	7
서울특별시	1100	서초구	1122	반포1동	계	21859	11556	11407	149	10303	5	0	82	46	4588	42	14	1595	0	5	4160	866	4
서울특별시	1100	서초구	1122	반포1동	관내사전투표	2420	2420	2398	22	0	1	0	10	4	1026	5	3	295	0	0	795	259	0
서울특별시	1100	서초구	1122	반포1동	선거일투표	19439	9136	9009	127	10303	4	0	72	42	3562	37	11	1300	0	5	3365	607	4
서울특별시	1100	서초구	1122	반포2동	계	17190	11214	11131	83	5976	2	0	91	21	3237	53	9	2029	0	12	4852	818	7
서울특별시	1100	서초구	1122	반포2동	관내사전투표	2528	2528	2512	16	0	0	0	21	2	822	14	3	413	0	4	1008	222	3
서울특별시	1100	서초구	1122	반포2동	선거일투표	14662	8686	8619	67	5976	2	0	70	19	2415	39	6	1616	0	8	3844	596	4
서울특별시	1100	서초구	1122	반포3동	계	13700	8599	8531	68	5101	4	0	57	19	2778	43	8	1434	0	10	3520	655	3
서울특별시	1100	서초구	1122	반포3동	관내사전투표	2261	2261	2249	12	0	1	0	9	2	858	14	0	292	0	3	888	182	0
서울특별시	1100	서초구	1122	반포3동	선거일투표	11439	6338	6282	56	5101	3	0	48	17	1920	29	8	1142	0	7	2632	473	3
서울특별시	1100	서초구	1122	반포4동	계	14764	8718	8626	92	6046	7	0	53	15	3177	58	10	1333	0	15	3249	704	5
서울특별시	1100	서초구	1122	반포4동	관내사전투표	1722	1720	1711	9	2	0	0	6	0	727	15	1	196	0	1	607	155	3
서울특별시	1100	서초구	1122	반포4동	선거일투표	13042	6998	6915	83	6044	7	0	47	15	2450	43	9	1137	0	14	2642	549	2
서울특별시	1100	서초구	1122	방배본동	계	16074	9905	9799	106	6169	4	0	72	26	3824	44	14	1456	0	11	3536	806	6
서울특별시	1100	서초구	1122	방배본동	관내사전투표	2247	2247	2232	15	0	0	0	8	1	1041	6	4	269	0	3	682	218	0
서울특별시	1100	서초구	1122	방배본동	선거일투표	13827	7658	7567	91	6169	4	0	64	25	2783	38	10	1187	0	8	2854	588	6
서울특별시	1100	서초구	1122	방배1동	계	13547	8192	8108	84	5355	5	0	60	29	3587	60	20	1025	0	5	2677	636	4
서울특별시	1100	서초구	1122	방배1동	관내사전투표	2082	2082	2070	12	0	0	0	11	3	1070	19	3	227	0	1	564	172	0
서울특별시	1100	서초구	1122	방배1동	선거일투표	11465	6110	6038	72	5355	5	0	49	26	2517	41	17	798	0	4	2113	464	4
서울특별시	1100	서초구	1122	방배2동	계	21060	12962	12796	166	8098	8	0	91	45	5925	121	36	1572	0	25	3985	982	6
서울특별시	1100	서초구	1122	방배2동	관내사전투표	3142	3142	3108	34	0	2	0	20	6	1580	34	11	322	0	7	842	284	0
서울특별시	1100	서초구	1122	방배2동	선거일투표	17918	9820	9688	132	8098	6	0	71	39	4345	87	25	1250	0	18	3143	698	6
서울특별시	1100	서초구	1122	방배3동	계	17190	10465	10346	119	6725	4	0	96	37	3860	71	13	1485	0	9	3919	843	9
서울특별시	1100	서초구	1122	방배3동	관내사전투표	2206	2206	2189	17	0	0	0	14	5	908	14	4	265	0	1	793	185	0
서울특별시	1100	서초구	1122	방배3동	선거일투표	14984	8259	8157	102	6725	4	0	82	32	2952	57	9	1220	0	8	3126	658	9
서울특별시	1100	서초구	1122	방배4동	계	19847	12139	12024	115	7708	7	0	93	29	5335	89	26	1543	0	12	3874	1006	10
서울특별시	1100	서초구	1122	방배4동	관내사전투표	3100	3100	3082	18	0	2	0	21	2	1538	17	10	346	0	4	838	301	3
서울특별시	1100	서초구	1122	방배4동	선거일투표	16747	9039	8942	97	7708	5	0	72	27	3797	72	16	1197	0	8	3036	705	7
서울특별시	1100	서초구	1122	양재1동	계	34248	21046	20851	195	13202	16	0	147	72	9672	138	45	2373	0	21	6223	2124	20
서울특별시	1100	서초구	1122	양재1동	관내사전투표	3424	3423	3392	31	1	3	0	25	9	1708	25	6	355	0	0	916	342	3
서울특별시	1100	서초구	1122	양재1동	선거일투표	30824	17623	17459	164	13201	13	0	122	63	7964	113	39	2018	0	21	5307	1782	17
서울특별시	1100	서초구	1122	양재2동	계	19173	11182	11058	124	7991	7	0	94	35	5913	68	29	1055	0	15	2722	1110	10
서울특별시	1100	서초구	1122	양재2동	관내사전투표	3243	3243	3215	28	0	2	0	26	4	1880	22	7	239	0	2	646	385	2
서울특별시	1100	서초구	1122	양재2동	선거일투표	15930	7939	7843	96	7991	5	0	68	31	4033	46	22	816	0	13	2076	725	8
서울특별시	1100	서초구	1122	내곡동	계	13987	8650	8560	90	5337	5	0	41	34	3728	61	14	1070	0	13	2821	767	6
서울특별시	1100	서초구	1122	내곡동	관내사전투표	1774	1774	1763	11	0	0	0	11	4	861	11	1	190	0	3	492	189	1
서울특별시	1100	서초구	1122	내곡동	선거일투표	12213	6876	6797	79	5337	5	0	30	30	2867	50	13	880	0	10	2329	578	5
서울특별시	1100	서초구	1122	잘못 투입·구분된 투표지	NA	0	15	13	2	-15	0	0	0	0	4	1	0	3	0	0	4	1	0
서울특별시	1100	강남구	1123	합계	NA	454862	265993	263244	2749	188869	123	0	2897	892	102803	1442	453	36499	0	304	96379	21213	239
서울특별시	1100	강남구	1123	거소투표	NA	388	354	342	12	34	0	0	1	2	158	3	3	34	0	2	113	24	2
서울특별시	1100	강남구	1123	관외사전투표	NA	29118	29109	28789	320	9	19	0	321	66	13926	167	64	3566	0	38	7943	2646	33
서울특별시	1100	강남구	1123	신사동	계	14215	7687	7618	69	6528	0	0	93	31	2363	36	8	1021	0	12	3650	402	2
서울특별시	1100	강남구	1123	신사동	관내사전투표	1523	1523	1515	8	0	0	0	13	3	596	6	1	159	0	1	647	88	1
서울특별시	1100	강남구	1123	신사동	선거일투표	12692	6164	6103	61	6528	0	0	80	28	1767	30	7	862	0	11	3003	314	1
서울특별시	1100	강남구	1123	논현1동	계	20426	8489	8415	74	11937	5	0	96	23	4105	45	13	840	0	12	2685	583	8
서울특별시	1100	강남구	1123	논현1동	관내사전투표	1755	1755	1747	8	0	2	0	17	1	972	13	3	148	0	2	428	160	1
서울특별시	1100	강남구	1123	논현1동	선거일투표	18671	6734	6668	66	11937	3	0	79	22	3133	32	10	692	0	10	2257	423	7
서울특별시	1100	강남구	1123	논현2동	계	18211	8562	8434	128	9649	7	0	112	24	3365	38	14	1015	0	6	3255	590	8
서울특별시	1100	강남구	1123	논현2동	관내사전투표	1634	1634	1626	8	0	1	0	26	4	718	7	5	181	0	0	546	137	1
서울특별시	1100	강남구	1123	논현2동	선거일투표	16577	6928	6808	120	9649	6	0	86	20	2647	31	9	834	0	6	2709	453	7
서울특별시	1100	강남구	1123	압구정동	계	21598	12213	12100	113	9385	3	0	120	50	2565	42	7	1823	0	9	6891	579	11
서울특별시	1100	강남구	1123	압구정동	관내사전투표	2005	2005	1990	15	0	0	0	18	1	522	7	1	275	0	0	1050	115	1
서울특별시	1100	강남구	1123	압구정동	선거일투표	19593	10208	10110	98	9385	3	0	102	49	2043	35	6	1548	0	9	5841	464	10
서울특별시	1100	강남구	1123	청담동	계	23476	12079	11968	111	11397	5	0	132	40	3805	47	20	1734	0	8	5376	793	8
서울특별시	1100	강남구	1123	청담동	관내사전투표	2149	2148	2131	17	1	1	0	18	4	844	7	4	253	0	3	841	154	2
서울특별시	1100	강남구	1123	청담동	선거일투표	21327	9931	9837	94	11396	4	0	114	36	2961	40	16	1481	0	5	4535	639	6
서울특별시	1100	강남구	1123	삼성1동	계	11716	6461	6390	71	5255	1	0	62	34	2155	34	14	962	0	5	2669	449	5
서울특별시	1100	강남구	1123	삼성1동	관내사전투표	1611	1610	1599	11	1	0	0	16	4	660	9	4	201	0	2	570	133	0
서울특별시	1100	강남구	1123	삼성1동	선거일투표	10105	4851	4791	60	5254	1	0	46	30	1495	25	10	761	0	3	2099	316	5
서울특별시	1100	강남구	1123	삼성2동	계	22448	12017	11922	95	10431	4	0	151	47	4658	71	14	1699	0	14	4352	904	8
서울특별시	1100	강남구	1123	삼성2동	관내사전투표	2320	2320	2316	4	0	2	0	27	5	1132	9	3	250	0	0	675	212	1
서울특별시	1100	강남구	1123	삼성2동	선거일투표	20128	9697	9606	91	10431	2	0	124	42	3526	62	11	1449	0	14	3677	692	7
서울특별시	1100	강남구	1123	대치1동	계	17166	11005	10922	83	6161	4	0	127	26	2913	51	10	2156	0	7	4913	709	6
서울특별시	1100	강남구	1123	대치1동	관내사전투표	2058	2058	2049	9	0	1	0	20	3	671	11	1	363	0	1	800	175	3
서울특별시	1100	강남구	1123	대치1동	선거일투표	15108	8947	8873	74	6161	3	0	107	23	2242	40	9	1793	0	6	4113	534	3
서울특별시	1100	강남구	1123	대치2동	계	30300	18552	18376	176	11748	6	0	180	72	5738	95	26	3169	0	10	7634	1432	14
서울특별시	1100	강남구	1123	대치2동	관내사전투표	2994	2994	2976	18	0	0	0	22	9	1224	25	8	419	0	4	980	281	4
서울특별시	1100	강남구	1123	대치2동	선거일투표	27306	15558	15400	158	11748	6	0	158	63	4514	70	18	2750	0	6	6654	1151	10
서울특별시	1100	강남구	1123	대치4동	계	16554	7952	7854	98	8602	3	0	106	17	3673	42	21	937	0	6	2292	753	4
서울특별시	1100	강남구	1123	대치4동	관내사전투표	2044	2044	2024	20	0	0	0	20	1	1100	11	3	211	0	1	453	223	1
서울특별시	1100	강남구	1123	대치4동	선거일투표	14510	5908	5830	78	8602	3	0	86	16	2573	31	18	726	0	5	1839	530	3
서울특별시	1100	강남구	1123	역삼1동	계	30384	12286	12149	137	18098	8	0	160	40	6057	61	16	1320	0	21	3414	1036	16
서울특별시	1100	강남구	1123	역삼1동	관내사전투표	2558	2557	2545	12	1	2	0	29	6	1463	10	1	256	0	3	562	212	1
서울특별시	1100	강남구	1123	역삼1동	선거일투표	27826	9729	9604	125	18097	6	0	131	34	4594	51	15	1064	0	18	2852	824	15
서울특별시	1100	강남구	1123	역삼2동	계	26893	14804	14683	121	12089	5	0	191	46	5750	52	30	2174	0	13	5046	1367	9
서울특별시	1100	강남구	1123	역삼2동	관내사전투표	3227	3226	3204	22	1	0	0	32	5	1488	8	6	375	0	2	934	348	6
서울특별시	1100	강남구	1123	역삼2동	선거일투표	23666	11578	11479	99	12088	5	0	159	41	4262	44	24	1799	0	11	4112	1019	3
서울특별시	1100	강남구	1123	도곡1동	계	17436	10840	10753	87	6596	8	0	138	30	3866	53	15	1704	0	15	3936	981	7
서울특별시	1100	강남구	1123	도곡1동	관내사전투표	2792	2791	2778	13	1	1	0	33	2	1138	21	5	374	0	2	878	321	3
서울특별시	1100	강남구	1123	도곡1동	선거일투표	14644	8049	7975	74	6595	7	0	105	28	2728	32	10	1330	0	13	3058	660	4
서울특별시	1100	강남구	1123	도곡2동	계	25498	15022	14909	113	10476	4	0	163	62	3830	70	17	2635	0	15	7235	869	9
서울특별시	1100	강남구	1123	도곡2동	관내사전투표	1727	1727	1716	11	0	1	0	17	2	581	6	1	258	0	2	734	113	1
서울특별시	1100	강남구	1123	도곡2동	선거일투표	23771	13295	13193	102	10476	3	0	146	60	3249	64	16	2377	0	13	6501	756	8
서울특별시	1100	강남구	1123	개포1동	계	12378	7104	7015	89	5274	4	0	76	38	2557	55	7	975	0	10	2807	475	11
서울특별시	1100	강남구	1123	개포1동	관내사전투표	1706	1706	1696	10	0	2	0	26	9	718	15	4	194	0	2	596	130	0
서울특별시	1100	강남구	1123	개포1동	선거일투표	10672	5398	5319	79	5274	2	0	50	29	1839	40	3	781	0	8	2211	345	11
서울특별시	1100	강남구	1123	개포2동	계	10639	6733	6672	61	3906	1	0	72	33	2325	49	13	892	0	9	2696	579	3
서울특별시	1100	강남구	1123	개포2동	관내사전투표	1794	1794	1782	12	0	0	0	17	8	708	18	3	193	0	3	646	185	1
서울특별시	1100	강남구	1123	개포2동	선거일투표	8845	4939	4890	49	3906	1	0	55	25	1617	31	10	699	0	6	2050	394	2
서울특별시	1100	강남구	1123	개포4동	계	14600	8349	8256	93	6251	4	0	91	28	3992	35	10	918	0	8	2452	708	10
서울특별시	1100	강남구	1123	개포4동	관내사전투표	2021	2021	2004	17	0	2	0	19	7	1136	7	5	166	0	4	511	144	3
서울특별시	1100	강남구	1123	개포4동	선거일투표	12579	6328	6252	76	6251	2	0	72	21	2856	28	5	752	0	4	1941	564	7
서울특별시	1100	강남구	1123	일원본동	계	18115	11829	11693	136	6286	6	0	119	23	4665	87	25	1748	0	14	3689	1311	6
서울특별시	1100	강남구	1123	일원본동	관내사전투표	3481	3481	3432	49	0	1	0	22	4	1596	34	9	419	0	5	919	419	4
서울특별시	1100	강남구	1123	일원본동	선거일투표	14634	8348	8261	87	6286	5	0	97	19	3069	53	16	1329	0	9	2770	892	2
서울특별시	1100	강남구	1123	일원1동	계	13843	8041	7910	131	5802	5	0	69	35	3822	52	18	872	0	16	2395	613	13
서울특별시	1100	강남구	1123	일원1동	관내사전투표	2182	2182	2133	49	0	3	0	19	7	1106	11	3	238	0	1	549	192	4
서울특별시	1100	강남구	1123	일원1동	선거일투표	11661	5859	5777	82	5802	2	0	50	28	2716	41	15	634	0	15	1846	421	9
서울특별시	1100	강남구	1123	일원2동	계	12693	8065	7954	111	4628	5	0	65	24	3453	51	14	1004	0	13	2592	723	10
서울특별시	1100	강남구	1123	일원2동	관내사전투표	2226	2226	2202	24	0	0	0	17	5	1114	13	5	228	0	4	595	217	4
서울특별시	1100	강남구	1123	일원2동	선거일투표	10467	5839	5752	87	4628	5	0	48	19	2339	38	9	776	0	9	1997	506	6
서울특별시	1100	강남구	1123	수서동	계	14488	8870	8716	154	5618	5	0	71	41	3814	71	32	999	0	17	3064	586	16
서울특별시	1100	강남구	1123	수서동	관내사전투표	2278	2278	2247	31	0	2	0	16	3	1105	20	6	208	0	2	686	198	1
서울특별시	1100	강남구	1123	수서동	선거일투표	12210	6592	6469	123	5618	3	0	55	38	2709	51	26	791	0	15	2378	388	15
서울특별시	1100	강남구	1123	세곡동	계	32279	19536	19370	166	12743	11	0	181	60	9238	134	42	2295	0	24	5265	2100	20
서울특별시	1100	강남구	1123	세곡동	관내사전투표	3655	3655	3632	23	0	2	0	22	14	1841	23	8	395	0	3	805	514	5
서울특별시	1100	강남구	1123	세곡동	선거일투표	28624	15881	15738	143	12743	9	0	159	46	7397	111	34	1900	0	21	4460	1586	15
서울특별시	1100	강남구	1123	잘못 투입·구분된 투표지	NA	0	34	34	0	-34	0	0	0	0	10	1	0	7	0	0	15	1	0
서울특별시	1100	송파구	1124	합계	NA	554983	348815	345296	3519	206168	166	0	2065	1155	167462	2269	927	42931	0	464	98275	29263	319
서울특별시	1100	송파구	1124	거소투표	NA	516	478	465	13	38	0	0	3	4	208	4	2	86	0	0	142	14	2
서울특별시	1100	송파구	1124	관외사전투표	NA	35324	35316	34864	452	8	22	0	269	88	19696	212	113	3976	0	67	7272	3099	50
서울특별시	1100	송파구	1124	풍납1동	계	13376	7541	7448	93	5835	2	0	38	19	3992	66	30	676	0	13	2072	530	10
서울특별시	1100	송파구	1124	풍납1동	관내사전투표	2256	2254	2226	28	2	0	0	10	5	1325	23	6	167	0	1	513	173	3
서울특별시	1100	송파구	1124	풍납1동	선거일투표	11120	5287	5222	65	5833	2	0	28	14	2667	43	24	509	0	12	1559	357	7
서울특별시	1100	송파구	1124	풍납2동	계	19632	12047	11894	153	7585	4	0	75	41	5956	94	33	1324	0	22	3223	1113	9
서울특별시	1100	송파구	1124	풍납2동	관내사전투표	3095	3095	3061	34	0	1	0	15	9	1702	26	9	297	0	5	703	290	4
서울특별시	1100	송파구	1124	풍납2동	선거일투표	16537	8952	8833	119	7585	3	0	60	32	4254	68	24	1027	0	17	2520	823	5
서울특별시	1100	송파구	1124	거여1동	계	10620	6211	6143	68	4409	8	0	26	35	3054	57	14	699	0	13	1795	430	12
서울특별시	1100	송파구	1124	거여1동	관내사전투표	1527	1527	1503	24	0	2	0	5	4	834	18	1	167	0	3	363	106	0
서울특별시	1100	송파구	1124	거여1동	선거일투표	9093	4684	4640	44	4409	6	0	21	31	2220	39	13	532	0	10	1432	324	12
서울특별시	1100	송파구	1124	거여2동	계	14039	8333	8198	135	5706	3	0	36	32	4155	61	31	869	0	15	2244	744	8
서울특별시	1100	송파구	1124	거여2동	관내사전투표	1922	1922	1909	13	0	1	0	9	5	1104	14	6	166	0	3	422	178	1
서울특별시	1100	송파구	1124	거여2동	선거일투표	12117	6411	6289	122	5706	2	0	27	27	3051	47	25	703	0	12	1822	566	7
서울특별시	1100	송파구	1124	마천1동	계	17266	9404	9286	118	7862	9	0	55	28	4881	94	32	899	0	11	2585	676	16
서울특별시	1100	송파구	1124	마천1동	관내사전투표	2011	2011	1985	26	0	1	0	7	3	1181	18	4	186	0	1	434	146	4
서울특별시	1100	송파구	1124	마천1동	선거일투표	15255	7393	7301	92	7862	8	0	48	25	3700	76	28	713	0	10	2151	530	12
서울특별시	1100	송파구	1124	마천2동	계	16968	9220	9089	131	7748	10	0	28	34	4912	91	23	982	0	20	2372	606	11
서울특별시	1100	송파구	1124	마천2동	관내사전투표	2296	2296	2277	19	0	3	0	3	5	1335	19	4	233	0	9	494	171	1
서울특별시	1100	송파구	1124	마천2동	선거일투표	14672	6924	6812	112	7748	7	0	25	29	3577	72	19	749	0	11	1878	435	10
서울특별시	1100	송파구	1124	방이1동	계	12785	8015	7937	78	4770	4	0	39	36	3728	44	20	904	0	13	2411	734	4
서울특별시	1100	송파구	1124	방이1동	관내사전투표	2194	2194	2177	17	0	0	0	10	5	1125	9	1	214	0	1	581	230	1
서울특별시	1100	송파구	1124	방이1동	선거일투표	10591	5821	5760	61	4770	4	0	29	31	2603	35	19	690	0	12	1830	504	3
서울특별시	1100	송파구	1124	방이2동	계	20678	11095	10989	106	9583	2	0	75	44	6071	60	34	1053	0	15	2777	844	14
서울특별시	1100	송파구	1124	방이2동	관내사전투표	2643	2642	2626	16	1	0	0	12	11	1631	15	6	216	0	2	516	214	3
서울특별시	1100	송파구	1124	방이2동	선거일투표	18035	8453	8363	90	9582	2	0	63	33	4440	45	28	837	0	13	2261	630	11
서울특별시	1100	송파구	1124	오륜동	계	14296	9676	9588	88	4620	2	0	64	38	3207	44	14	1580	0	7	3802	825	5
서울특별시	1100	송파구	1124	오륜동	관내사전투표	2478	2477	2465	12	1	1	0	12	2	982	7	2	331	0	3	882	242	1
서울특별시	1100	송파구	1124	오륜동	선거일투표	11818	7199	7123	76	4619	1	0	52	36	2225	37	12	1249	0	4	2920	583	4
서울특별시	1100	송파구	1124	오금동	계	30500	18077	17889	188	12423	11	0	102	39	8382	117	27	2259	0	27	5332	1580	13
서울특별시	1100	송파구	1124	오금동	관내사전투표	3733	3733	3711	22	0	0	0	20	3	1972	20	7	423	0	2	895	367	2
서울특별시	1100	송파구	1124	오금동	선거일투표	26767	14344	14178	166	12423	11	0	82	36	6410	97	20	1836	0	25	4437	1213	11
서울특별시	1100	송파구	1124	송파1동	계	21476	12374	12249	125	9102	5	0	77	44	6719	72	36	1246	0	14	3068	955	13
서울특별시	1100	송파구	1124	송파1동	관내사전투표	3106	3106	3084	22	0	0	0	20	5	1901	19	10	238	0	1	638	248	4
서울특별시	1100	송파구	1124	송파1동	선거일투표	18370	9268	9165	103	9102	5	0	57	39	4818	53	26	1008	0	13	2430	707	9
서울특별시	1100	송파구	1124	송파2동	계	16576	10923	10824	99	5653	11	0	61	42	4795	72	28	1404	0	7	3384	1014	6
서울특별시	1100	송파구	1124	송파2동	관내사전투표	2750	2749	2737	12	1	1	0	16	1	1418	18	6	294	0	1	683	298	1
서울특별시	1100	송파구	1124	송파2동	선거일투표	13826	8174	8087	87	5652	10	0	45	41	3377	54	22	1110	0	6	2701	716	5
서울특별시	1100	송파구	1124	석촌동	계	27705	15498	15350	148	12207	6	0	83	41	8636	123	44	1462	0	22	3718	1189	26
서울특별시	1100	송파구	1124	석촌동	관내사전투표	4469	4469	4430	39	0	1	0	25	3	2646	34	10	380	0	6	920	396	9
서울특별시	1100	송파구	1124	석촌동	선거일투표	23236	11029	10920	109	12207	5	0	58	38	5990	89	34	1082	0	16	2798	793	17
서울특별시	1100	송파구	1124	삼전동	계	27039	14691	14548	143	12348	6	0	88	49	8009	113	44	1473	0	19	3351	1380	16
서울특별시	1100	송파구	1124	삼전동	관내사전투표	3703	3703	3689	14	0	2	0	26	4	2177	34	13	324	0	6	747	355	1
서울특별시	1100	송파구	1124	삼전동	선거일투표	23336	10988	10859	129	12348	4	0	62	45	5832	79	31	1149	0	13	2604	1025	15
서울특별시	1100	송파구	1124	가락본동	계	21818	12357	12233	124	9461	7	0	75	59	5916	101	35	1536	0	15	3404	1079	6
