광역	광역코드	시군구	시군구코드	읍면동명	구분	선거인수	투표수	유효투표수	무효투표수	기권수	녹색당	대한애국당	더불어민주당	무소속	민주평화당	민중당	바른미래당	우리미래	자유한국당	정의당	친박연대	코리아
울산광역시	3100	남구	3102	야음장생포동	계	9754	5558	5445	113	4196	0	0	2213	0	0	194	90	0	2948	0	0	0
울산광역시	3100	남구	3102	야음장생포동	관내사전투표	1425	1425	1408	17	0	0	0	650	0	0	51	10	0	697	0	0	0
울산광역시	3100	남구	3102	야음장생포동	선거일투표	8329	4133	4037	96	4196	0	0	1563	0	0	143	80	0	2251	0	0	0
울산광역시	3100	남구	3102	대현동	계	21182	13701	13530	171	7481	0	0	7130	0	0	554	233	0	5613	0	0	0
울산광역시	3100	남구	3102	대현동	관내사전투표	3298	3295	3271	24	3	0	0	1921	0	0	159	51	0	1140	0	0	0
울산광역시	3100	남구	3102	대현동	선거일투표	17884	10406	10259	147	7478	0	0	5209	0	0	395	182	0	4473	0	0	0
울산광역시	3100	남구	3102	수암동	계	11679	8138	8065	73	3541	0	0	4155	0	0	304	148	0	3458	0	0	0
울산광역시	3100	남구	3102	수암동	관내사전투표	2301	2299	2283	16	2	0	0	1311	0	0	99	30	0	843	0	0	0
울산광역시	3100	남구	3102	수암동	선거일투표	9378	5839	5782	57	3539	0	0	2844	0	0	205	118	0	2615	0	0	0
울산광역시	3100	남구	3102	선암동	계	11735	7038	6960	78	4697	0	0	3430	0	0	278	144	0	3108	0	0	0
울산광역시	3100	남구	3102	선암동	관내사전투표	1013	1010	996	14	3	0	0	531	0	0	40	15	0	410	0	0	0
울산광역시	3100	남구	3102	선암동	선거일투표	10722	6028	5964	64	4694	0	0	2899	0	0	238	129	0	2698	0	0	0
울산광역시	3100	남구	3102	잘못 투입·구분된 투표지		0	88	80	8	-88	0	0	49	0	0	3	2	0	26	0	0	0
울산광역시	3100	동구	3103	합계		134316	86763	84913	1850	47553	0	0	47190	0	0	7154	2151	0	28418	0	0	0
울산광역시	3100	동구	3103	거소투표		194	181	162	19	13	0	0	86	0	0	9	12	0	55	0	0	0
울산광역시	3100	동구	3103	관외사전투표		7244	7227	7006	221	17	0	0	4371	0	0	456	242	0	1937	0	0	0
울산광역시	3100	동구	3103	방어동	계	31486	17780	17381	399	13706	0	0	9301	0	0	1331	419	0	6330	0	0	0
울산광역시	3100	동구	3103	방어동	관내사전투표	4110	4103	4064	39	7	0	0	2320	0	0	295	79	0	1370	0	0	0
울산광역시	3100	동구	3103	방어동	선거일투표	27376	13677	13317	360	13699	0	0	6981	0	0	1036	340	0	4960	0	0	0
울산광역시	3100	동구	3103	일산동	계	5327	3041	2989	52	2286	0	0	1435	0	0	181	56	0	1317	0	0	0
울산광역시	3100	동구	3103	일산동	관내사전투표	932	926	910	16	6	0	0	470	0	0	36	8	0	396	0	0	0
울산광역시	3100	동구	3103	일산동	선거일투표	4395	2115	2079	36	2280	0	0	965	0	0	145	48	0	921	0	0	0
울산광역시	3100	동구	3103	화정동	계	16458	9958	9653	305	6500	0	0	5384	0	0	835	266	0	3168	0	0	0
울산광역시	3100	동구	3103	화정동	관내사전투표	2435	2431	2382	49	4	0	0	1434	0	0	197	45	0	706	0	0	0
울산광역시	3100	동구	3103	화정동	선거일투표	14023	7527	7271	256	6496	0	0	3950	0	0	638	221	0	2462	0	0	0
울산광역시	3100	동구	3103	대송동	계	10054	6077	5930	147	3977	0	0	3285	0	0	516	158	0	1971	0	0	0
울산광역시	3100	동구	3103	대송동	관내사전투표	1662	1657	1637	20	5	0	0	1004	0	0	134	35	0	464	0	0	0
울산광역시	3100	동구	3103	대송동	선거일투표	8392	4420	4293	127	3972	0	0	2281	0	0	382	123	0	1507	0	0	0
울산광역시	3100	동구	3103	전하1동	계	11754	7644	7525	119	4110	0	0	4102	0	0	660	156	0	2607	0	0	0
울산광역시	3100	동구	3103	전하1동	관내사전투표	2114	2100	2083	17	14	0	0	1275	0	0	153	30	0	625	0	0	0
울산광역시	3100	동구	3103	전하1동	선거일투표	9640	5544	5442	102	4096	0	0	2827	0	0	507	126	0	1982	0	0	0
울산광역시	3100	동구	3103	전하2동	계	16820	11670	11498	172	5150	0	0	6571	0	0	1025	237	0	3665	0	0	0
울산광역시	3100	동구	3103	전하2동	관내사전투표	3537	3530	3491	39	7	0	0	2123	0	0	308	51	0	1009	0	0	0
울산광역시	3100	동구	3103	전하2동	선거일투표	13283	8140	8007	133	5143	0	0	4448	0	0	717	186	0	2656	0	0	0
울산광역시	3100	동구	3103	남목1동	계	7782	5162	5071	91	2620	0	0	2597	0	0	465	138	0	1871	0	0	0
울산광역시	3100	동구	3103	남목1동	관내사전투표	1678	1671	1648	23	7	0	0	986	0	0	155	48	0	459	0	0	0
울산광역시	3100	동구	3103	남목1동	선거일투표	6104	3491	3423	68	2613	0	0	1611	0	0	310	90	0	1412	0	0	0
울산광역시	3100	동구	3103	남목2동	계	17196	11232	11018	214	5964	0	0	6471	0	0	920	268	0	3359	0	0	0
울산광역시	3100	동구	3103	남목2동	관내사전투표	3067	3061	3015	46	6	0	0	1854	0	0	228	53	0	880	0	0	0
울산광역시	3100	동구	3103	남목2동	선거일투표	14129	8171	8003	168	5958	0	0	4617	0	0	692	215	0	2479	0	0	0
울산광역시	3100	동구	3103	남목3동	계	10001	6689	6582	107	3312	0	0	3531	0	0	741	198	0	2112	0	0	0
울산광역시	3100	동구	3103	남목3동	관내사전투표	1883	1870	1854	16	13	0	0	1072	0	0	217	44	0	521	0	0	0
울산광역시	3100	동구	3103	남목3동	선거일투표	8118	4819	4728	91	3299	0	0	2459	0	0	524	154	0	1591	0	0	0
울산광역시	3100	동구	3103	잘못 투입·구분된 투표지		0	102	98	4	-102	0	0	56	0	0	15	1	0	26	0	0	0
울산광역시	3100	북구	3104	합계		159030	104132	102846	1286	54898	0	0	58639	0	0	7943	2506	0	33758	0	0	0
울산광역시	3100	북구	3104	거소투표		241	231	217	14	10	0	0	96	0	0	21	9	0	91	0	0	0
울산광역시	3100	북구	3104	관외사전투표		11648	11630	11378	252	18	0	0	7125	0	0	742	342	0	3169	0	0	0
울산광역시	3100	북구	3104	농소1동	계	26775	16487	16299	188	10288	0	0	8963	0	0	1096	421	0	5819	0	0	0
울산광역시	3100	북구	3104	농소1동	관내사전투표	2663	2661	2635	26	2	0	0	1553	0	0	186	48	0	848	0	0	0
울산광역시	3100	북구	3104	농소1동	선거일투표	24112	13826	13664	162	10286	0	0	7410	0	0	910	373	0	4971	0	0	0
울산광역시	3100	북구	3104	농소2동	계	25360	15457	15262	195	9903	0	0	8829	0	0	1129	395	0	4909	0	0	0
울산광역시	3100	북구	3104	농소2동	관내사전투표	3771	3769	3731	38	2	0	0	2369	0	0	319	67	0	976	0	0	0
울산광역시	3100	북구	3104	농소2동	선거일투표	21589	11688	11531	157	9901	0	0	6460	0	0	810	328	0	3933	0	0	0
울산광역시	3100	북구	3104	농소3동	계	28052	17953	17769	184	10099	0	0	10526	0	0	1444	409	0	5390	0	0	0
울산광역시	3100	북구	3104	농소3동	관내사전투표	4970	4960	4919	41	10	0	0	3210	0	0	457	92	0	1160	0	0	0
울산광역시	3100	북구	3104	농소3동	선거일투표	23082	12993	12850	143	10089	0	0	7316	0	0	987	317	0	4230	0	0	0
울산광역시	3100	북구	3104	강동동	계	10971	6762	6689	73	4209	0	0	3236	0	0	383	123	0	2947	0	0	0
울산광역시	3100	북구	3104	강동동	관내사전투표	1826	1826	1816	10	0	0	0	1024	0	0	127	35	0	630	0	0	0
울산광역시	3100	북구	3104	강동동	선거일투표	9145	4936	4873	63	4209	0	0	2212	0	0	256	88	0	2317	0	0	0
울산광역시	3100	북구	3104	효문동	계	22797	13727	13583	144	9070	0	0	7500	0	0	1106	293	0	4684	0	0	0
울산광역시	3100	북구	3104	효문동	관내사전투표	3306	3303	3273	30	3	0	0	2124	0	0	346	68	0	735	0	0	0
울산광역시	3100	북구	3104	효문동	선거일투표	19491	10424	10310	114	9067	0	0	5376	0	0	760	225	0	3949	0	0	0
울산광역시	3100	북구	3104	송정동	계	15340	10229	10113	116	5111	0	0	5739	0	0	772	222	0	3380	0	0	0
울산광역시	3100	북구	3104	송정동	관내사전투표	3653	3644	3612	32	9	0	0	2285	0	0	332	58	0	937	0	0	0
울산광역시	3100	북구	3104	송정동	선거일투표	11687	6585	6501	84	5102	0	0	3454	0	0	440	164	0	2443	0	0	0
울산광역시	3100	북구	3104	양정동	계	8948	5922	5864	58	3026	0	0	3469	0	0	656	153	0	1586	0	0	0
울산광역시	3100	북구	3104	양정동	관내사전투표	2097	2093	2079	14	4	0	0	1323	0	0	251	45	0	460	0	0	0
울산광역시	3100	북구	3104	양정동	선거일투표	6851	3829	3785	44	3022	0	0	2146	0	0	405	108	0	1126	0	0	0
울산광역시	3100	북구	3104	염포동	계	8898	5657	5595	62	3241	0	0	3113	0	0	587	138	0	1757	0	0	0
울산광역시	3100	북구	3104	염포동	관내사전투표	1997	1992	1979	13	5	0	0	1226	0	0	232	50	0	471	0	0	0
울산광역시	3100	북구	3104	염포동	선거일투표	6901	3665	3616	49	3236	0	0	1887	0	0	355	88	0	1286	0	0	0
울산광역시	3100	북구	3104	잘못 투입·구분된 투표지		0	77	77	0	-77	0	0	43	0	0	7	1	0	26	0	0	0
울산광역시	3100	울주군	3105	합계		179366	114772	112146	2626	64594	0	0	56980	0	0	3457	2877	0	48832	0	0	0
울산광역시	3100	울주군	3105	거소투표		317	299	280	19	18	0	0	145	0	0	16	13	0	106	0	0	0
울산광역시	3100	울주군	3105	관외사전투표		12999	12977	12688	289	22	0	0	7546	0	0	377	350	0	4415	0	0	0
울산광역시	3100	울주군	3105	범서읍	계	50919	33903	33420	483	17016	0	0	19320	0	0	1117	722	0	12261	0	0	0
울산광역시	3100	울주군	3105	범서읍	관내사전투표	7597	7585	7526	59	12	0	0	4952	0	0	250	129	0	2195	0	0	0
울산광역시	3100	울주군	3105	범서읍	선거일투표	43322	26318	25894	424	17004	0	0	14368	0	0	867	593	0	10066	0	0	0
울산광역시	3100	울주군	3105	온산읍	계	18175	9585	9312	273	8590	0	0	4616	0	0	361	261	0	4074	0	0	0
울산광역시	3100	울주군	3105	온산읍	관내사전투표	2318	2312	2265	47	6	0	0	1269	0	0	81	55	0	860	0	0	0
울산광역시	3100	울주군	3105	온산읍	선거일투표	15857	7273	7047	226	8584	0	0	3347	0	0	280	206	0	3214	0	0	0
울산광역시	3100	울주군	3105	언양읍	계	20384	12892	12583	309	7492	0	0	5952	0	0	370	371	0	5890	0	0	0
울산광역시	3100	울주군	3105	언양읍	관내사전투표	4195	4179	4111	68	16	0	0	2186	0	0	117	86	0	1722	0	0	0
울산광역시	3100	울주군	3105	언양읍	선거일투표	16189	8713	8472	241	7476	0	0	3766	0	0	253	285	0	4168	0	0	0
울산광역시	3100	울주군	3105	온양읍	계	20479	11994	11743	251	8485	0	0	5986	0	0	374	324	0	5059	0	0	0
울산광역시	3100	울주군	3105	온양읍	관내사전투표	2944	2935	2901	34	9	0	0	1637	0	0	83	67	0	1114	0	0	0
울산광역시	3100	울주군	3105	온양읍	선거일투표	17535	9059	8842	217	8476	0	0	4349	0	0	291	257	0	3945	0	0	0
울산광역시	3100	울주군	3105	청량읍	계	12872	7802	7602	200	5070	0	0	3669	0	0	208	154	0	3571	0	0	0
울산광역시	3100	울주군	3105	청량읍	관내사전투표	1403	1398	1375	23	5	0	0	690	0	0	38	20	0	627	0	0	0
울산광역시	3100	울주군	3105	청량읍	선거일투표	11469	6404	6227	177	5065	0	0	2979	0	0	170	134	0	2944	0	0	0
울산광역시	3100	울주군	3105	서생면	계	7074	3959	3842	117	3115	0	0	1386	0	0	65	140	0	2251	0	0	0
울산광역시	3100	울주군	3105	서생면	관내사전투표	864	862	841	21	2	0	0	347	0	0	17	25	0	452	0	0	0
울산광역시	3100	울주군	3105	서생면	선거일투표	6210	3097	3001	96	3113	0	0	1039	0	0	48	115	0	1799	0	0	0
울산광역시	3100	울주군	3105	웅촌면	계	6632	3811	3696	115	2821	0	0	1500	0	0	95	99	0	2002	0	0	0
울산광역시	3100	울주군	3105	웅촌면	관내사전투표	754	754	737	17	0	0	0	344	0	0	15	13	0	365	0	0	0
울산광역시	3100	울주군	3105	웅촌면	선거일투표	5878	3057	2959	98	2821	0	0	1156	0	0	80	86	0	1637	0	0	0
울산광역시	3100	울주군	3105	두동면	계	3437	2052	1957	95	1385	0	0	694	0	0	57	58	0	1148	0	0	0
울산광역시	3100	울주군	3105	두동면	관내사전투표	511	510	494	16	1	0	0	200	0	0	13	15	0	266	0	0	0
울산광역시	3100	울주군	3105	두동면	선거일투표	2926	1542	1463	79	1384	0	0	494	0	0	44	43	0	882	0	0	0
울산광역시	3100	울주군	3105	두서면	계	2892	1829	1724	105	1063	0	0	599	0	0	53	52	0	1020	0	0	0
울산광역시	3100	울주군	3105	두서면	관내사전투표	625	624	593	31	1	0	0	227	0	0	19	11	0	336	0	0	0
울산광역시	3100	울주군	3105	두서면	선거일투표	2267	1205	1131	74	1062	0	0	372	0	0	34	41	0	684	0	0	0
울산광역시	3100	울주군	3105	상북면	계	7046	4253	4113	140	2793	0	0	1604	0	0	119	95	0	2295	0	0	0
울산광역시	3100	울주군	3105	상북면	관내사전투표	1320	1318	1285	33	2	0	0	606	0	0	51	21	0	607	0	0	0
울산광역시	3100	울주군	3105	상북면	선거일투표	5726	2935	2828	107	2791	0	0	998	0	0	68	74	0	1688	0	0	0
울산광역시	3100	울주군	3105	삼남면	계	14639	8285	8111	174	6354	0	0	3566	0	0	211	225	0	4109	0	0	0
울산광역시	3100	울주군	3105	삼남면	관내사전투표	2412	2401	2367	34	11	0	0	1165	0	0	59	60	0	1083	0	0	0
울산광역시	3100	울주군	3105	삼남면	선거일투표	12227	5884	5744	140	6343	0	0	2401	0	0	152	165	0	3026	0	0	0
울산광역시	3100	울주군	3105	삼동면	계	1501	1033	980	53	468	0	0	351	0	0	30	10	0	589	0	0	0
울산광역시	3100	울주군	3105	삼동면	관내사전투표	281	281	274	7	0	0	0	117	0	0	7	2	0	148	0	0	0
울산광역시	3100	울주군	3105	삼동면	선거일투표	1220	752	706	46	468	0	0	234	0	0	23	8	0	441	0	0	0
울산광역시	3100	울주군	3105	잘못 투입·구분된 투표지		0	98	95	3	-98	0	0	46	0	0	4	3	0	42	0	0	0
세종특별자치시	5100	세종특별자치시	5101	합계		222852	137603	135886	1717	85249	0	0	96896	0	0	0	14444	0	24546	0	0	0
세종특별자치시	5100	세종특별자치시	5101	거소투표		290	269	243	26	21	0	0	154	0	0	0	28	0	61	0	0	0
세종특별자치시	5100	세종특별자치시	5101	관외사전투표		20569	20558	20297	261	11	0	0	15396	0	0	0	1882	0	3019	0	0	0
세종특별자치시	5100	세종특별자치시	5101	조치원읍	계	33644	17394	17105	289	16250	0	0	10827	0	0	0	1540	0	4738	0	0	0
세종특별자치시	5100	세종특별자치시	5101	조치원읍	관내사전투표	3840	3840	3781	59	0	0	0	2639	0	0	0	319	0	823	0	0	0
세종특별자치시	5100	세종특별자치시	5101	조치원읍	선거일투표	29804	13554	13324	230	16250	0	0	8188	0	0	0	1221	0	3915	0	0	0
세종특별자치시	5100	세종특별자치시	5101	연기면	계	2419	1231	1207	24	1188	0	0	746	0	0	0	101	0	360	0	0	0
세종특별자치시	5100	세종특별자치시	5101	연기면	관내사전투표	503	503	493	10	0	0	0	311	0	0	0	40	0	142	0	0	0
세종특별자치시	5100	세종특별자치시	5101	연기면	선거일투표	1916	728	714	14	1188	0	0	435	0	0	0	61	0	218	0	0	0
세종특별자치시	5100	세종특별자치시	5101	연동면	계	2799	1470	1448	22	1329	0	0	888	0	0	0	121	0	439	0	0	0
세종특별자치시	5100	세종특별자치시	5101	연동면	관내사전투표	493	493	481	12	0	0	0	311	0	0	0	46	0	124	0	0	0
세종특별자치시	5100	세종특별자치시	5101	연동면	선거일투표	2306	977	967	10	1329	0	0	577	0	0	0	75	0	315	0	0	0
세종특별자치시	5100	세종특별자치시	5101	부강면	계	5282	2861	2798	63	2421	0	0	1725	0	0	0	267	0	806	0	0	0
세종특별자치시	5100	세종특별자치시	5101	부강면	관내사전투표	1021	1019	997	22	2	0	0	655	0	0	0	68	0	274	0	0	0
세종특별자치시	5100	세종특별자치시	5101	부강면	선거일투표	4261	1842	1801	41	2419	0	0	1070	0	0	0	199	0	532	0	0	0
세종특별자치시	5100	세종특별자치시	5101	금남면	계	7591	4170	4015	155	3421	0	0	2288	0	0	0	522	0	1205	0	0	0
세종특별자치시	5100	세종특별자치시	5101	금남면	관내사전투표	1429	1428	1351	77	1	0	0	828	0	0	0	166	0	357	0	0	0
세종특별자치시	5100	세종특별자치시	5101	금남면	선거일투표	6162	2742	2664	78	3420	0	0	1460	0	0	0	356	0	848	0	0	0
세종특별자치시	5100	세종특별자치시	5101	장군면	계	5033	2283	2236	47	2750	0	0	1469	0	0	0	174	0	593	0	0	0
세종특별자치시	5100	세종특별자치시	5101	장군면	관내사전투표	554	553	545	8	1	0	0	385	0	0	0	40	0	120	0	0	0
세종특별자치시	5100	세종특별자치시	5101	장군면	선거일투표	4479	1730	1691	39	2749	0	0	1084	0	0	0	134	0	473	0	0	0
세종특별자치시	5100	세종특별자치시	5101	연서면	계	6175	3316	3227	89	2859	0	0	1860	0	0	0	232	0	1135	0	0	0
세종특별자치시	5100	세종특별자치시	5101	연서면	관내사전투표	588	587	573	14	1	0	0	383	0	0	0	37	0	153	0	0	0
세종특별자치시	5100	세종특별자치시	5101	연서면	선거일투표	5587	2729	2654	75	2858	0	0	1477	0	0	0	195	0	982	0	0	0
세종특별자치시	5100	세종특별자치시	5101	전의면	계	5241	2805	2700	105	2436	0	0	1570	0	0	0	183	0	947	0	0	0
세종특별자치시	5100	세종특별자치시	5101	전의면	관내사전투표	678	675	643	32	3	0	0	416	0	0	0	37	0	190	0	0	0
세종특별자치시	5100	세종특별자치시	5101	전의면	선거일투표	4563	2130	2057	73	2433	0	0	1154	0	0	0	146	0	757	0	0	0
세종특별자치시	5100	세종특별자치시	5101	전동면	계	3311	1609	1547	62	1702	0	0	832	0	0	0	107	0	608	0	0	0
세종특별자치시	5100	세종특별자치시	5101	전동면	관내사전투표	484	482	441	41	2	0	0	244	0	0	0	37	0	160	0	0	0
세종특별자치시	5100	세종특별자치시	5101	전동면	선거일투표	2827	1127	1106	21	1700	0	0	588	0	0	0	70	0	448	0	0	0
세종특별자치시	5100	세종특별자치시	5101	소정면	계	2286	1189	1161	28	1097	0	0	641	0	0	0	92	0	428	0	0	0
세종특별자치시	5100	세종특별자치시	5101	소정면	관내사전투표	417	417	407	10	0	0	0	242	0	0	0	26	0	139	0	0	0
세종특별자치시	5100	세종특별자치시	5101	소정면	선거일투표	1869	772	754	18	1097	0	0	399	0	0	0	66	0	289	0	0	0
세종특별자치시	5100	세종특별자치시	5101	한솔동	계	11953	7645	7602	43	4308	0	0	5774	0	0	0	867	0	961	0	0	0
세종특별자치시	5100	세종특별자치시	5101	한솔동	관내사전투표	2264	2262	2248	14	2	0	0	1830	0	0	0	192	0	226	0	0	0
세종특별자치시	5100	세종특별자치시	5101	한솔동	선거일투표	9689	5383	5354	29	4306	0	0	3944	0	0	0	675	0	735	0	0	0
세종특별자치시	5100	세종특별자치시	5101	도담동	계	20945	12581	12458	123	8364	0	0	9028	0	0	0	1467	0	1963	0	0	0
세종특별자치시	5100	세종특별자치시	5101	도담동	관내사전투표	3947	3945	3914	31	2	0	0	3032	0	0	0	352	0	530	0	0	0
세종특별자치시	5100	세종특별자치시	5101	도담동	선거일투표	16998	8636	8544	92	8362	0	0	5996	0	0	0	1115	0	1433	0	0	0
세종특별자치시	5100	세종특별자치시	5101	아름동	계	14599	9481	9435	46	5118	0	0	7307	0	0	0	1009	0	1119	0	0	0
세종특별자치시	5100	세종특별자치시	5101	아름동	관내사전투표	3217	3211	3200	11	6	0	0	2636	0	0	0	261	0	303	0	0	0
세종특별자치시	5100	세종특별자치시	5101	아름동	선거일투표	11382	6270	6235	35	5112	0	0	4671	0	0	0	748	0	816	0	0	0
세종특별자치시	5100	세종특별자치시	5101	종촌동	계	19214	11672	11594	78	7542	0	0	8652	0	0	0	1323	0	1619	0	0	0
세종특별자치시	5100	세종특별자치시	5101	종촌동	관내사전투표	3711	3697	3678	19	14	0	0	2935	0	0	0	323	0	420	0	0	0
세종특별자치시	5100	세종특별자치시	5101	종촌동	선거일투표	15503	7975	7916	59	7528	0	0	5717	0	0	0	1e3	0	1199	0	0	0
세종특별자치시	5100	세종특별자치시	5101	고운동	계	16198	9428	9348	80	6770	0	0	7006	0	0	0	1195	0	1147	0	0	0
세종특별자치시	5100	세종특별자치시	5101	고운동	관내사전투표	2772	2769	2746	23	3	0	0	2203	0	0	0	292	0	251	0	0	0
세종특별자치시	5100	세종특별자치시	5101	고운동	선거일투표	13426	6659	6602	57	6767	0	0	4803	0	0	0	903	0	896	0	0	0
세종특별자치시	5100	세종특별자치시	5101	보람동	계	21546	13374	13291	83	8172	0	0	9925	0	0	0	1719	0	1647	0	0	0
세종특별자치시	5100	세종특별자치시	5101	보람동	관내사전투표	4176	4161	4146	15	15	0	0	3296	0	0	0	449	0	401	0	0	0
세종특별자치시	5100	세종특별자치시	5101	보람동	선거일투표	17370	9213	9145	68	8157	0	0	6629	0	0	0	1270	0	1246	0	0	0
세종특별자치시	5100	세종특별자치시	5101	새롬동	계	23757	14152	14060	92	9605	0	0	10715	0	0	0	1609	0	1736	0	0	0
세종특별자치시	5100	세종특별자치시	5101	새롬동	관내사전투표	4486	4469	4441	28	17	0	0	3548	0	0	0	448	0	445	0	0	0
세종특별자치시	5100	세종특별자치시	5101	새롬동	선거일투표	19271	9683	9619	64	9588	0	0	7167	0	0	0	1161	0	1291	0	0	0
세종특별자치시	5100	세종특별자치시	5101	잘못 투입·구분된 투표지		0	115	114	1	-115	0	0	93	0	0	0	6	0	15	0	0	0
경기도	4100	수원시장안구	4101	합계		202140	121951	119826	2125	80189	0	0	64965	0	0	768	5638	0	45405	3050	0	0
경기도	4100	수원시장안구	4101	거소투표		439	414	356	58	25	0	0	189	0	0	12	19	0	123	13	0	0
경기도	4100	수원시장안구	4101	관외사전투표		11849	11836	11620	216	13	0	0	7288	0	0	89	577	0	3360	306	0	0
경기도	4100	수원시장안구	4101	파장동	계	19926	11071	10883	188	8855	0	0	5876	0	0	53	480	0	4242	232	0	0
경기도	4100	수원시장안구	4101	파장동	관내사전투표	2532	2531	2508	23	1	0	0	1549	0	0	10	76	0	834	39	0	0
경기도	4100	수원시장안구	4101	파장동	선거일투표	17394	8540	8375	165	8854	0	0	4327	0	0	43	404	0	3408	193	0	0
경기도	4100	수원시장안구	4101	정자1동	계	25369	15212	15002	210	10157	0	0	8335	0	0	92	706	0	5447	422	0	0
