광역	시군구	읍면동	선거인수	투표수	새누리당	더불어민주당	국민의당	정의당	기독자유당	민주당	코리아	일제.위안부.인권정당	개혁국민신당	고용복지연금선진화연대	공화당	불교당	기독당	노동당	녹색당	민중연합당	복지국가당	친반통일당	통일한국당	한국국민당	한나라당	계	무효투표수	기권수	권역
경기도	성남시수정구	태평3동	12804	6606	1917	1842	1790	388	178	75	7	2	0	5	1	3	40	15	41	93	2	2	2	5	10	6418	188	6198	수도권
경기도	성남시수정구	태평4동	11969	6034	1674	1675	1671	308	166	57	4	2	4	3	1	2	52	9	35	93	6	0	2	4	21	5789	245	5935	수도권
경기도	성남시수정구	수진1동	12156	5499	1692	1574	1437	238	120	37	3	4	4	7	2	6	29	7	29	50	4	0	4	6	17	5270	229	6657	수도권
경기도	성남시수정구	수진2동	15113	8151	2506	2249	2284	474	147	63	6	6	6	2	2	9	30	12	40	63	2	4	2	5	12	7924	227	6962	수도권
경기도	성남시수정구	단대동	13465	7378	2161	1987	2074	497	218	30	9	6	4	4	4	8	48	16	47	54	3	1	3	0	14	7188	190	6087	수도권
경기도	성남시수정구	산성동	12067	6175	1712	1816	1645	348	188	46	1	6	5	4	1	10	50	14	36	83	4	2	8	4	15	5998	177	5892	수도권
경기도	성남시수정구	양지동	8644	4754	1377	1326	1335	238	123	47	3	4	4	3	0	2	31	12	23	65	3	1	0	2	7	4606	148	3890	수도권
경기도	성남시수정구	복정동	10112	5598	1084	1934	1512	678	138	28	1	3	6	1	0	2	34	12	53	33	3	0	2	1	7	5532	66	4514	수도권
경기도	성남시수정구	신촌동	3358	1864	663	449	516	92	49	8	1	0	1	1	0	1	11	6	11	8	0	0	1	2	2	1822	42	1494	수도권
경기도	성남시수정구	고등동	1665	926	412	162	220	44	23	2	0	1	0	0	0	1	3	1	7	4	2	0	0	1	3	886	40	739	수도권
경기도	성남시수정구	시흥동	2673	1503	658	287	317	90	45	6	0	0	0	1	1	3	7	3	23	13	0	0	3	0	4	1461	42	1170	수도권
경기도	성남시수정구	위례동	4771	3156	1003	770	996	220	50	13	1	1	1	1	1	1	10	3	26	15	0	0	1	1	2	3116	40	1615	수도권
경기도	성남시중원구	성남동	25607	13276	4210	3541	3689	673	268	86	11	10	5	5	4	11	56	25	56	92	8	1	9	8	32	12800	476	12331	수도권
경기도	성남시중원구	중앙동	17916	8887	3025	2269	2349	432	205	43	10	2	2	9	4	9	55	16	28	96	7	1	19	6	17	8604	283	9029	수도권
경기도	성남시중원구	금광1동	17898	8980	3055	2399	2325	371	217	66	6	4	4	8	1	8	51	16	26	125	3	2	10	2	15	8714	266	8918	수도권
경기도	성남시중원구	금광2동	22323	11279	3592	3177	2932	552	257	65	10	12	5	5	7	13	66	20	62	161	8	2	9	6	18	10979	300	11044	수도권
경기도	성남시중원구	은행1동	9358	5134	1627	1485	1329	246	132	35	4	3	4	4	1	4	33	2	22	50	3	1	2	2	9	4998	136	4224	수도권
경기도	성남시중원구	은행2동	21855	11772	3794	3203	3116	591	271	98	3	8	2	4	0	18	61	20	65	115	5	3	7	5	20	11409	363	10083	수도권
경기도	성남시중원구	상대원1동	22705	11995	3876	3320	3211	536	246	91	12	8	2	5	3	8	62	27	51	105	9	2	8	5	30	11617	378	10710	수도권
경기도	성남시중원구	상대원2동	13610	6619	2453	1663	1628	220	142	48	5	7	1	5	3	3	43	7	25	66	2	1	3	4	26	6355	264	6991	수도권
경기도	성남시중원구	상대원3동	11763	5551	1972	1432	1420	191	134	46	5	1	0	4	1	5	31	6	17	54	1	1	5	1	13	5340	211	6212	수도권
경기도	성남시중원구	하대원동	17783	10660	3562	2841	2889	532	215	80	5	3	4	5	2	8	42	25	43	72	4	1	2	4	23	10362	298	7123	수도권
경기도	성남시중원구	도촌동	20218	12693	3437	3623	3749	917	260	61	3	5	1	4	2	11	74	20	104	103	11	3	5	3	26	12422	271	7525	수도권
경기도	수원시권선구	세류1동	8574	5065	1693	1395	1228	294	130	37	4	6	1	2	3	4	17	9	25	37	5	0	6	0	11	4907	158	3509	수도권
경기도	수원시권선구	세류2동	21913	10037	3866	2604	2198	426	293	87	7	10	4	6	3	11	54	25	37	61	5	0	23	2	36	9758	279	11876	수도권
경기도	수원시권선구	세류3동	19503	9092	3470	2351	2097	414	209	69	8	7	2	4	1	17	47	17	39	36	7	1	15	3	23	8837	255	10411	수도권
경기도	수원시권선구	평동	28699	15006	4979	4122	3739	848	395	99	8	14	5	9	6	17	99	28	84	128	13	2	11	5	38	14649	357	13693	수도권
경기도	수원시권선구	서둔동	32943	15924	5158	4436	3910	946	450	121	7	17	9	13	9	16	113	38	66	143	8	2	18	10	32	15522	402	17019	수도권
경기도	수원시권선구	구운동	22031	12036	3806	3374	3044	802	302	74	6	11	0	3	2	14	63	29	67	119	6	0	11	4	25	11762	274	9995	수도권
경기도	수원시권선구	권선1동	20219	10328	3397	2891	2575	633	235	58	4	9	3	3	4	8	56	21	74	61	11	3	18	3	26	10093	235	9891	수도권
경기도	수원시권선구	권선2동	33336	21484	6341	6572	5700	1426	542	110	8	11	5	10	3	11	93	51	140	122	8	0	5	4	35	21197	287	11852	수도권
경기도	수원시권선구	곡선동	24139	12112	3208	3911	3315	893	241	64	3	11	2	3	0	10	66	17	70	86	7	0	10	1	18	11936	176	12027	수도권
경기도	수원시권선구	입북동	13063	8241	2276	2405	2292	698	175	47	6	3	3	0	2	1	56	17	45	55	3	0	1	3	7	8095	146	4822	수도권
경기도	수원시권선구	금곡동	26094	15982	4486	4593	4384	1162	401	97	4	8	7	4	3	10	94	30	123	238	15	3	11	7	20	15700	282	10112	수도권
경기도	수원시권선구	호매실동	20858	12182	3183	3763	3314	899	337	64	7	7	6	3	0	10	78	28	87	138	8	1	6	3	16	11958	224	8676	수도권
경기도	수원시권선구	율천동	34018	21516	5227	6628	6019	1998	498	101	13	18	10	7	6	6	98	71	155	219	6	3	9	6	18	21116	400	12502	수도권
경기도	수원시권선구	영통2동	32960	21729	4870	7090	6270	2369	312	92	15	14	9	5	5	9	64	37	157	132	9	1	8	4	17	21489	240	11231	수도권
경기도	수원시권선구	태장동	37820	23389	6003	7367	6746	1961	415	83	11	21	3	4	3	11	83	54	143	130	13	1	7	2	24	23085	304	14431	수도권
경기도	수원시영통구	매탄1동	15809	9592	2909	2652	2509	874	217	35	3	8	2	0	3	7	45	15	62	60	7	0	3	1	9	9421	171	6217	수도권
경기도	수원시영통구	매탄2동	13067	7143	2218	1928	1769	630	203	43	3	2	1	4	1	6	41	17	47	53	4	0	15	1	10	6996	147	5924	수도권
경기도	수원시영통구	매탄3동	27693	17046	4358	5067	4660	1875	313	82	5	17	6	11	1	7	85	27	98	130	10	0	12	3	7	16774	272	10647	수도권
경기도	수원시영통구	매탄4동	18594	10116	2881	2933	2657	912	248	42	4	6	3	5	1	2	49	16	57	66	7	1	13	2	20	9925	191	8478	수도권
경기도	수원시영통구	원천동	18996	10601	2463	3540	2700	1220	199	42	3	15	2	5	0	7	36	31	81	62	4	1	6	2	12	10431	170	8395	수도권
경기도	수원시영통구	영통1동	30077	19183	4369	6004	5329	2420	298	80	9	16	7	6	1	12	64	36	164	113	4	0	5	2	19	18958	225	10894	수도권
경기도	수원시영통구	광교1동	31125	20355	4465	5947	6341	2673	268	58	4	18	4	0	0	7	83	27	160	85	6	0	8	1	18	20173	182	10770	수도권
경기도	수원시영통구	광교2동	17345	10701	2502	3166	3133	1270	232	36	1	4	3	8	3	6	45	18	81	59	9	0	4	2	8	10590	111	6644	수도권
경기도	수원시장안구	파장동	20468	11418	3669	3112	2982	712	271	71	10	9	4	6	4	8	71	18	74	79	7	0	8	3	22	11140	278	9050	수도권
경기도	수원시장안구	정자1동	26104	15860	4658	4546	4255	1212	360	66	7	16	4	5	3	10	81	41	106	102	5	2	19	3	33	15534	326	10244	수도권
경기도	수원시장안구	정자2동	24731	14461	4538	3892	3814	1043	419	63	8	11	3	6	3	10	68	23	78	94	6	2	5	4	27	14117	344	10270	수도권
경기도	수원시장안구	정자3동	31627	21489	5055	6532	6463	2140	403	84	13	12	7	2	6	8	87	59	170	134	9	1	9	7	26	21227	262	10138	수도권
경기도	수원시장안구	영화동	18299	8559	3453	1942	2022	479	172	50	6	9	3	2	1	8	29	19	46	38	7	0	4	2	19	8311	248	9740	수도권
경기도	수원시장안구	송죽동	15041	8047	2496	2308	2041	505	202	29	3	7	6	1	4	6	52	17	54	49	7	1	18	4	9	7819	228	6994	수도권
경기도	수원시장안구	조원1동	24929	13709	4696	3542	3429	884	383	74	13	16	6	2	7	11	73	24	80	64	8	3	23	7	35	13380	329	11220	수도권
경기도	수원시장안구	조원2동	15781	10909	3612	2848	3009	845	140	44	5	1	2	3	2	6	32	25	76	62	6	1	13	7	15	10754	155	4872	수도권
경기도	수원시장안구	연무동	16606	8326	3387	1914	1856	423	186	51	10	7	4	3	3	7	48	15	51	45	4	2	11	5	26	8058	268	8280	수도권
경기도	수원시팔달구	행궁동	10144	4892	2200	1032	990	268	82	33	5	6	2	1	2	7	18	8	33	34	2	0	1	1	15	4740	152	5252	수도권
경기도	수원시팔달구	매교동	9263	4287	1849	974	922	193	109	21	3	7	4	3	0	4	16	13	21	16	4	1	9	2	5	4176	111	4976	수도권
경기도	수원시팔달구	매산동	9996	5029	1849	1286	1227	316	83	21	2	8	3	2	2	2	23	12	36	29	3	0	2	1	10	4917	112	4967	수도권
경기도	수원시팔달구	고등동	9174	4253	1715	1054	943	186	110	26	2	6	3	3	4	2	16	3	26	25	4	0	10	2	11	4151	102	4921	수도권
경기도	수원시팔달구	화서1동	20234	10633	3616	2871	2550	706	260	69	4	8	10	6	3	12	50	31	80	56	3	1	22	5	29	10392	241	9601	수도권
경기도	수원시팔달구	화서2동	21599	14094	3956	4138	3814	1292	280	59	3	8	4	7	4	6	54	33	113	70	9	0	13	5	18	13886	208	7505	수도권
경기도	수원시팔달구	지동	12441	5978	2577	1398	1223	249	139	36	7	8	2	4	3	10	34	14	34	23	2	0	6	1	24	5794	184	6463	수도권
경기도	수원시팔달구	우만1동	18267	9094	3188	2456	1987	529	316	57	6	10	7	4	1	5	65	25	62	29	13	0	19	2	19	8800	294	9173	수도권
경기도	수원시팔달구	우만2동	14192	8688	2494	2434	2363	802	217	32	2	9	1	1	1	7	38	11	90	26	6	1	15	2	10	8562	126	5504	수도권
경기도	수원시팔달구	인계동	34482	16536	5375	4671	4224	1163	345	68	15	18	8	8	3	17	84	24	98	56	12	3	10	2	29	16233	303	17946	수도권
경기도	시흥시	대야동	27064	15707	5451	4130	3838	907	522	106	5	17	7	6	8	12	116	28	102	65	10	2	3	6	33	15374	333	11357	수도권
경기도	시흥시	신천동	33050	17256	5851	4826	4112	751	631	150	7	18	6	14	4	17	138	38	78	67	11	1	7	13	55	16795	461	15794	수도권
경기도	시흥시	신현동	9325	5608	2223	1363	1209	240	233	47	1	1	0	1	3	5	45	11	36	18	3	2	1	1	18	5461	147	3717	수도권
경기도	시흥시	은행동	22548	13701	4190	4124	3413	809	419	115	11	13	7	6	2	12	117	34	55	88	10	1	2	8	26	13462	239	8847	수도권
경기도	시흥시	매화동	10726	6121	2380	1480	1413	293	194	38	5	4	5	3	0	6	43	11	27	46	0	1	1	4	20	5974	147	4605	수도권
경기도	시흥시	목감동	9869	5507	2114	1352	1270	287	154	31	1	7	2	2	1	2	39	9	24	26	4	1	2	5	18	5351	156	4362	수도권
경기도	시흥시	군자동	19797	9076	2787	2368	2493	416	362	77	9	8	8	3	5	10	88	26	37	43	8	2	6	7	16	8779	297	10721	수도권
경기도	시흥시	정왕본동	21575	7375	1929	2092	2350	482	182	61	5	4	2	3	3	4	30	21	20	25	2	1	7	2	11	7236	139	14200	수도권
경기도	시흥시	정왕1동	22195	8801	2246	2655	2614	515	281	78	6	7	5	5	3	12	66	17	25	38	8	2	2	4	19	8608	193	13394	수도권
경기도	시흥시	정왕2동	25768	13349	3472	3884	4039	820	366	104	11	11	4	7	1	9	92	40	64	85	7	0	1	5	23	13045	304	12419	수도권
경기도	시흥시	정왕3동	20571	9758	2579	2862	2939	637	224	76	6	4	3	5	1	6	56	34	30	56	7	0	5	4	24	9558	200	10813	수도권
경기도	시흥시	정왕4동	23140	13297	3193	4169	3980	893	459	95	8	4	6	5	4	16	74	27	56	77	8	0	3	4	11	13092	205	9843	수도권
경기도	시흥시	과림동	2004	1140	620	184	194	36	43	0	1	1	0	0	1	0	6	1	2	3	3	0	1	1	3	1100	40	864	수도권
경기도	시흥시	연성동	18025	11197	3488	3257	2797	756	359	88	5	10	1	2	3	8	52	32	54	60	7	0	3	5	19	11006	191	6828	수도권
경기도	시흥시	능곡동	11559	6910	2142	1867	1915	421	216	37	6	3	2	0	2	3	54	10	38	39	3	0	7	0	7	6772	138	4649	수도권
경기도	시흥시	월곶동	12500	6235	1759	1858	1727	358	212	50	3	0	3	2	3	6	32	11	24	21	3	1	1	2	7	6083	152	6265	수도권
경기도	시흥시	장곡동	12738	7828	2123	2477	2144	514	225	40	4	7	2	3	1	1	41	21	45	62	4	1	1	0	13	7729	99	4910	수도권
경기도	안산시단원구	와동	35059	14777	4274	4197	4067	772	520	143	12	13	8	14	8	16	106	56	63	56	19	1	11	10	31	14397	380	20282	수도권
경기도	안산시단원구	고잔1동	16665	8811	2689	2204	2517	616	201	71	7	10	0	4	3	6	61	35	36	48	18	0	2	7	28	8563	248	7854	수도권
경기도	안산시단원구	고잔2동	16917	9426	2531	2509	2930	771	222	43	3	3	1	4	3	6	49	29	77	46	4	0	6	3	18	9258	168	7491	수도권
경기도	안산시단원구	호수동	34782	21684	6163	5398	7184	1708	397	105	12	10	6	7	5	12	110	38	126	70	10	1	10	3	31	21406	278	13098	수도권
경기도	안산시단원구	원곡본동	25911	12277	4156	3040	3358	700	350	92	6	8	3	5	1	11	83	25	53	49	6	0	5	5	25	11981	296	13634	수도권
경기도	안산시단원구	원곡1동	5737	2627	1067	581	657	91	64	20	3	0	6	2	1	3	4	6	3	10	2	1	0	4	6	2531	96	3110	수도권
경기도	안산시단원구	원곡2동	12538	7374	2370	1941	2175	394	177	59	5	6	2	0	0	8	26	18	26	25	2	1	1	1	12	7249	125	5164	수도권
경기도	안산시단원구	초지동	31848	17802	4724	4529	5892	1408	448	91	9	11	5	6	7	9	114	62	85	57	15	1	4	14	35	17526	276	14046	수도권
경기도	안산시단원구	선부1동	12671	6621	2113	1821	1701	360	168	75	3	2	0	6	4	5	49	27	36	23	3	3	2	5	10	6416	205	6050	수도권
경기도	안산시단원구	선부2동	18126	7971	2615	2068	2105	380	260	91	6	6	2	6	2	6	55	33	32	26	14	1	5	14	21	7748	223	10155	수도권
경기도	안산시단원구	선부3동	27231	13946	4036	4074	3971	753	358	120	10	8	3	5	6	19	89	47	64	55	23	1	7	4	28	13681	265	13285	수도권
경기도	안산시단원구	대부동	6586	3400	1947	339	620	116	102	14	2	1	3	3	2	2	15	4	12	8	0	0	0	2	21	3213	187	3186	수도권
경기도	안산시상록구	일동	21988	10729	2947	2689	3475	603	331	87	11	8	3	5	0	8	60	39	83	41	7	1	6	6	26	10436	293	11259	수도권
경기도	안산시상록구	이동	23840	11218	2870	3008	3548	748	350	96	6	4	3	5	1	9	75	30	77	49	5	0	3	6	25	10918	300	12622	수도권
경기도	안산시상록구	사1동	30767	15457	3614	4367	4664	1001	606	132	12	12	5	7	7	21	128	48	94	136	11	1	170	7	38	15081	376	15310	수도권
경기도	안산시상록구	사2동	26659	14242	3878	3796	4445	862	434	130	7	6	7	3	4	8	135	29	68	86	8	2	1	5	27	13941	301	12417	수도권
경기도	안산시상록구	사3동	14637	8742	2598	2232	2727	588	192	50	6	8	1	2	0	10	59	32	41	47	4	1	4	1	13	8616	126	5895	수도권
경기도	안산시상록구	본오1동	32829	14722	3859	4027	4404	741	611	198	16	18	10	12	3	14	142	42	61	147	11	0	13	8	31	14368	354	18107	수도권
경기도	안산시상록구	본오2동	23670	12789	3458	3514	3788	712	463	125	11	17	9	8	2	9	111	39	61	136	12	0	5	3	21	12504	285	10881	수도권
경기도	안산시상록구	본오3동	19058	10488	2924	2755	3271	670	247	89	8	13	8	3	2	10	78	22	71	78	7	1	6	3	26	10292	196	8570	수도권
경기도	안산시상록구	부곡동	18627	9146	2534	2281	2952	504	298	80	8	8	2	5	6	7	67	21	50	30	4	1	4	3	23	8888	258	9481	수도권
경기도	안산시상록구	월피동	34701	18004	4932	4794	5623	1071	487	127	11	13	12	7	7	14	138	54	84	49	10	2	5	7	50	17497	507	16697	수도권
경기도	안산시상록구	성포동	20506	13184	3906	3300	4114	893	257	99	6	10	4	8	2	11	63	33	92	49	10	0	9	5	28	12899	285	7322	수도권
경기도	안산시상록구	반월동	16494	9493	3110	2357	2597	617	276	86	3	4	5	2	3	7	51	22	62	51	4	1	9	2	20	9289	204	7001	수도권
경기도	안산시상록구	안산동	8142	4392	1552	988	1184	209	144	39	3	2	4	3	1	1	35	11	12	11	1	0	3	3	15	4221	171	3750	수도권
경기도	안성시	공도읍	39948	20090	6098	5544	5323	1197	656	118	18	18	4	16	5	12	146	57	136	172	18	5	10	5	44	19602	488	19858	수도권
경기도	안성시	보개면	5163	2897	1275	541	551	121	113	29	2	2	4	4	3	7	19	4	13	26	2	2	1	2	20	2741	156	2266	수도권
경기도	안성시	금광면	6563	3663	1412	924	799	178	61	36	1	1	2	0	3	5	11	8	25	26	0	1	1	3	13	3510	153	2900	수도권
경기도	안성시	서운면	3365	1914	939	365	354	50	33	20	3	4	0	0	3	3	9	2	4	15	1	0	0	3	15	1823	91	1451	수도권
경기도	안성시	미양면	5969	2960	1206	643	668	101	78	29	2	4	0	2	2	1	19	6	11	24	1	1	2	4	25	2829	131	3009	수도권
경기도	안성시	대덕면	10871	4526	1692	1094	1045	229	112	39	3	2	0	1	2	8	36	12	21	48	1	0	1	1	23	4370	156	6345	수도권
경기도	안성시	양성면	4731	2533	1234	409	481	71	76	19	5	1	1	0	2	9	12	5	15	22	1	0	4	3	19	2389	144	2198	수도권
경기도	안성시	원곡면	4126	2061	861	419	468	83	44	11	0	6	3	2	3	1	13	3	7	11	1	1	0	2	18	1957	104	2065	수도권
경기도	안성시	일죽면	6823	3535	1702	650	730	108	69	26	7	2	2	0	1	4	14	8	14	4	1	1	3	4	26	3376	159	3288	수도권
경기도	안성시	죽산면	6284	3224	1537	671	570	114	58	33	3	2	2	1	4	4	6	5	11	7	1	1	0	5	26	3061	163	3060	수도권
경기도	안성시	삼죽면	3111	1746	753	396	324	42	39	23	2	0	2	0	0	1	10	4	7	16	0	0	0	3	13	1635	111	1365	수도권
경기도	안성시	고삼면	1876	1175	527	234	241	39	26	7	2	0	1	0	2	2	3	0	4	10	0	0	1	1	10	1110	65	701	수도권
경기도	안성시	안성1동	10740	6032	2475	1305	1363	279	116	54	10	4	2	3	6	16	39	8	36	53	2	0	2	2	27	5802	230	4708	수도권
경기도	안성시	안성2동	13867	7152	2498	1919	1746	353	95	59	4	9	4	4	5	4	28	18	41	99	5	2	5	3	29	6930	222	6715	수도권
경기도	안성시	안성3동	16429	9130	3323	2294	2234	440	172	72	10	2	2	5	7	13	46	21	53	125	7	0	0	2	42	8870	260	7299	수도권
경기도	안양시동안구	비산1동	20486	13285	4118	3450	3741	962	347	57	5	6	8	3	7	13	74	30	106	73	9	2	32	2	14	13059	226	7201	수도권
경기도	안양시동안구	비산2동	11150	7271	2259	1937	2006	570	173	34	2	8	3	3	0	6	49	7	50	37	5	0	5	1	12	7167	104	3879	수도권
경기도	안양시동안구	비산3동	19345	11474	3554	2986	3176	808	284	57	8	9	7	5	2	8	76	17	111	72	6	2	14	6	20	11228	246	7871	수도권
경기도	안양시동안구	부흥동	13954	9348	2496	2568	2787	967	137	37	3	5	2	4	1	4	31	18	63	52	7	0	6	0	17	9205	143	4606	수도권
경기도	안양시동안구	달안동	9985	6183	1437	1922	1754	627	106	35	3	5	3	1	0	5	25	11	63	49	2	1	0	0	15	6064	119	3802	수도권
경기도	안양시동안구	관양1동	31398	18662	5449	5054	5074	1413	652	86	14	10	6	10	1	10	113	38	165	104	6	3	10	3	35	18256	406	12736	수도권
경기도	안양시동안구	관양2동	12874	7170	1982	1929	2063	575	237	47	5	3	2	5	1	2	33	20	59	39	1	1	5	2	8	7019	151	5704	수도권
경기도	안양시동안구	부림동	19655	12397	2827	3796	3601	1323	317	47	7	7	3	4	5	3	56	28	133	59	3	0	3	2	15	12239	158	7258	수도권
경기도	안양시동안구	평촌동	12256	8206	2122	2141	2396	1044	183	37	1	8	1	1	0	4	47	13	61	26	2	1	4	1	12	8105	101	4050	수도권
경기도	안양시동안구	평안동	17849	12345	2833	3479	3515	1807	216	50	8	5	1	4	2	6	41	33	137	44	3	1	3	1	11	12200	145	5504	수도권
경기도	안양시동안구	귀인동	12216	8349	2284	2065	2520	1039	150	22	1	3	3	0	2	5	21	11	83	15	6	0	8	1	6	8245	104	3867	수도권
경기도	안양시동안구	호계1동	12874	6881	2207	1859	1620	582	190	48	6	7	1	2	3	8	52	21	54	32	4	3	0	3	22	6724	157	5993	수도권
경기도	안양시동안구	호계2동	21140	13090	3900	3490	3368	1412	312	70	11	7	5	5	5	13	56	30	83	38	4	1	13	2	22	12847	243	8050	수도권
경기도	안양시동안구	호계3동	19895	11807	3676	3161	3051	1107	275	47	8	9	3	4	1	10	62	28	89	30	3	1	7	3	25	11600	207	8088	수도권
경기도	안양시동안구	범계동	12191	8323	2467	1965	2360	1090	142	20	4	5	3	2	1	4	33	7	88	25	6	1	4	1	10	8238	85	3868	수도권
경기도	안양시동안구	신촌동	10695	7286	1985	1942	2026	916	125	29	3	3	3	2	3	5	22	12	70	20	2	2	2	5	7	7184	102	3409	수도권
경기도	안양시동안구	갈산동	9114	5928	1993	1334	1618	631	126	15	1	2	1	0	1	1	25	15	65	14	1	0	1	0	12	5856	72	3186	수도권
경기도	안양시만안구	안양1동	14353	9458	2790	2478	2817	743	181	40	3	5	4	4	3	8	49	27	60	28	5	1	22	2	20	9290	168	4895	수도권
경기도	안양시만안구	안양2동	19075	10159	3554	2642	2566	605	286	47	4	9	6	2	5	5	63	26	57	22	8	1	6	4	29	9947	212	8916	수도권
경기도	안양시만안구	안양3동	14543	8009	2653	2169	2045	513	188	48	4	5	6	6	2	7	52	17	41	28	0	1	5	6	14	7810	199	6534	수도권
경기도	안양시만안구	안양4동	6095	3638	1338	915	877	193	92	22	3	4	2	3	3	1	19	6	12	11	2	0	1	2	13	3519	119	2457	수도권
경기도	안양시만안구	안양5동	11983	6412	2316	1564	1626	368	163	39	5	5	2	3	2	7	35	6	39	15	4	0	11	5	18	6233	179	5571	수도권
경기도	안양시만안구	안양6동	17456	9271	3181	2408	2391	535	257	70	2	8	2	3	1	7	47	20	58	21	8	1	12	5	23	9060	211	8185	수도권
경기도	안양시만안구	안양7동	3413	1784	523	492	471	129	65	11	1	0	0	0	0	1	10	5	7	8	1	0	4	0	3	1731	53	1629	수도권
경기도	안양시만안구	안양8동	10207	5547	1832	1490	1385	333	212	33	1	2	1	8	0	4	37	18	26	24	3	2	8	1	8	5428	119	4660	수도권
경기도	안양시만안구	안양9동	14640	8403	2845	2082	2239	506	207	62	6	5	7	3	2	5	62	20	58	33	3	0	8	3	22	8178	225	6237	수도권
경기도	안양시만안구	석수1동	16522	10668	3308	2855	2920	899	242	49	11	10	7	4	4	10	33	27	85	26	5	3	7	4	14	10523	145	5854	수도권
경기도	안양시만안구	석수2동	27059	16449	5044	4406	4400	1341	380	97	6	14	5	1	8	9	115	43	95	73	7	3	14	4	20	16085	364	10610	수도권
경기도	안양시만안구	석수3동	11938	6681	2031	1845	1805	473	185	36	3	7	2	3	0	4	30	15	38	18	3	0	13	1	20	6532	149	5257	수도권
경기도	안양시만안구	박달1동	14175	7674	2629	2064	1914	484	147	52	6	9	5	0	3	4	44	18	44	32	5	1	6	1	11	7479	195	6501	수도권
경기도	안양시만안구	박달2동	17485	10978	3327	3069	3031	786	274	65	6	8	2	4	4	6	62	20	71	42	3	0	8	4	13	10805	173	6507	수도권
경기도	양주시	백석읍	22345	11604	4777	2966	2311	452	340	73	2	12	8	5	8	18	94	27	48	64	7	0	3	11	32	11258	346	10741	수도권
경기도	양주시	은현면	5801	3060	1558	637	525	68	55	22	3	3	2	1	0	5	10	5	12	8	5	1	4	3	13	2940	120	2741	수도권
경기도	양주시	남면	6358	3381	1620	815	493	111	62	29	2	0	0	2	0	7	17	7	8	18	1	1	1	1	18	3213	168	2977	수도권
경기도	양주시	광적면	9832	5169	2302	1295	894	175	97	47	8	9	1	4	4	8	22	5	51	17	7	0	2	5	20	4973	196	4663	수도권
경기도	양주시	장흥면	8227	4511	2211	924	805	222	104	21	3	5	4	1	1	4	28	9	27	7	3	0	3	1	15	4398	113	3716	수도권
