광역	시군구	읍면동	투표소	선거인수	투표수	기권수	무효표	유효투표수	새누리당	민주통합당	자유선진당	통합진보당	창조한국당	국민생각	가자!대국민중심당	친박연합	국민행복당	기독당	녹색당	대한국당	미래연합	불교연합당	정통민주당	진보신당	청년당	한국기독당	한국문화예술당	한나라당
대구광역시	동구	신암1동	신암1동제2투	2820	1458	1362	33	1425	976	244	20	75	8	7	1	37	1	11	4	0	4	3	0	18	2	2	3	9
대구광역시	동구	신암1동	신암1동제3투	2650	1385	1265	35	1350	959	190	23	66	4	10	2	43	2	4	7	0	2	3	0	8	6	1	2	18
대구광역시	동구	신암1동	신암1동제4투	2522	1299	1223	45	1254	897	188	16	57	5	2	0	36	3	9	5	2	6	0	0	10	7	2	0	9
대구광역시	동구	신암2동	소계	8814	4913	3901	85	4828	3163	812	68	318	16	37	5	166	16	54	23	5	14	10	2	30	20	12	3	54
대구광역시	동구	신암2동	신암2동제1투	2889	1522	1367	19	1503	973	258	18	113	7	11	1	47	9	18	5	0	2	3	1	14	9	2	1	11
대구광역시	동구	신암2동	신암2동제2투	2773	1473	1300	36	1437	984	208	18	90	2	13	3	57	4	8	11	0	3	3	0	4	2	4	2	21
대구광역시	동구	신암2동	신암2동제3투	3152	1918	1234	30	1888	1206	346	32	115	7	13	1	62	3	28	7	5	9	4	1	12	9	6	0	22
대구광역시	동구	신암3동	소계	8580	4467	4113	104	4363	3006	643	70	258	15	24	7	162	10	29	16	2	8	6	10	38	11	9	3	36
대구광역시	동구	신암3동	신암3동제1투	2510	1241	1269	39	1202	822	168	15	78	3	12	0	48	4	7	4	2	4	3	4	9	2	3	0	14
대구광역시	동구	신암3동	신암3동제2투	3516	1950	1566	46	1904	1252	310	39	134	7	7	6	71	5	14	7	0	2	1	5	21	8	3	2	10
대구광역시	동구	신암3동	신암3동제3투	2554	1276	1278	19	1257	932	165	16	46	5	5	1	43	1	8	5	0	2	2	1	8	1	3	1	12
대구광역시	동구	신암4동	소계	16454	7871	8583	130	7741	5253	1313	104	457	29	37	7	232	19	72	18	3	11	13	9	51	29	15	5	64
대구광역시	동구	신암4동	신암4동제1투	4209	1798	2411	29	1769	1184	318	27	103	2	8	2	61	9	19	2	0	1	2	0	7	5	5	2	12
대구광역시	동구	신암4동	신암4동제2투	3970	1889	2081	25	1864	1282	303	28	110	7	13	0	49	5	16	5	1	1	1	3	10	7	5	0	18
대구광역시	동구	신암4동	신암4동제3투	3608	1907	1701	42	1865	1267	310	24	111	12	6	2	53	4	22	5	1	6	4	2	14	6	2	1	13
대구광역시	동구	신암4동	신암4동제4투	4667	2277	2390	34	2243	1520	382	25	133	8	10	3	69	1	15	6	1	3	6	4	20	11	3	2	21
대구광역시	동구	신암5동	소계	7516	3941	3575	75	3866	2591	639	56	242	15	20	1	137	9	34	16	3	5	10	1	32	13	5	4	33
대구광역시	동구	신암5동	신암5동제1투	3005	1656	1349	25	1631	1093	257	20	114	7	6	1	66	4	11	7	1	1	6	0	16	7	1	1	12
대구광역시	동구	신암5동	신암5동제2투	2004	1015	989	18	997	682	165	19	57	3	4	0	22	4	12	5	2	1	1	0	6	2	1	1	10
대구광역시	동구	신암5동	신암5동제3투	2507	1270	1237	32	1238	816	217	17	71	5	10	0	49	1	11	4	0	3	3	1	10	4	3	2	11
대구광역시	동구	신천1·2동	소계	12300	6707	5593	111	6596	4325	1200	102	449	30	27	5	183	11	45	26	2	6	12	3	63	20	18	8	61
대구광역시	동구	신천1·2동	신천1·2동제1투	2571	1493	1078	41	1452	985	226	32	88	5	9	2	45	4	8	3	1	2	2	1	12	4	6	2	15
대구광역시	동구	신천1·2동	신천1·2동제2투	3146	1703	1443	14	1689	1096	323	25	114	5	5	3	48	3	15	7	0	2	4	1	11	4	4	2	17
대구광역시	동구	신천1·2동	신천1·2동제3투	3060	1553	1507	41	1512	1089	218	20	76	6	9	0	42	2	9	6	1	2	3	0	10	5	1	2	11
대구광역시	동구	신천1·2동	신천1·2동제4투	3523	1958	1565	15	1943	1155	433	25	171	14	4	0	48	2	13	10	0	0	3	1	30	7	7	2	18
대구광역시	동구	신천3동	소계	10802	5636	5166	94	5542	3725	883	113	383	21	17	5	138	9	69	34	5	9	14	2	40	23	14	2	36
대구광역시	동구	신천3동	신천3동제1투	2859	1418	1441	37	1381	963	181	25	84	6	10	1	43	1	19	7	1	2	2	1	12	7	2	2	12
대구광역시	동구	신천3동	신천3동제2투	4357	2397	1960	29	2368	1533	413	48	175	10	5	3	54	5	29	20	4	5	4	1	21	13	6	0	19
대구광역시	동구	신천3동	신천3동제3투	3586	1821	1765	28	1793	1229	289	40	124	5	2	1	41	3	21	7	0	2	8	0	7	3	6	0	5
대구광역시	동구	신천4동	소계	8289	4010	4279	57	3953	2779	585	77	197	9	16	7	98	1	51	21	3	5	5	0	26	18	8	2	45
대구광역시	동구	신천4동	신천4동제1투	2644	1294	1350	23	1271	877	186	26	70	4	8	2	37	0	23	3	0	0	2	0	9	7	2	2	13
대구광역시	동구	신천4동	신천4동제2투	3019	1444	1575	11	1433	1044	192	26	68	3	4	3	27	1	17	10	1	3	1	0	9	5	4	0	15
대구광역시	동구	신천4동	신천4동제3투	2626	1272	1354	23	1249	858	207	25	59	2	4	2	34	0	11	8	2	2	2	0	8	6	2	0	17
대구광역시	동구	효목1동	소계	13893	7164	6729	124	7040	4896	1073	114	406	28	45	6	187	12	67	35	3	11	8	6	42	30	9	8	54
대구광역시	동구	효목1동	효목1동제1투	2433	1284	1149	21	1263	850	205	28	72	10	9	3	29	2	15	12	0	2	2	4	6	4	0	1	9
대구광역시	동구	효목1동	효목1동제2투	2644	1395	1249	15	1380	976	197	16	93	7	2	0	37	3	7	5	1	1	2	0	9	5	3	5	11
대구광역시	동구	효목1동	효목1동제3투	2633	1253	1380	16	1237	901	167	19	62	0	9	2	28	3	17	4	0	2	1	0	8	2	3	1	8
대구광역시	동구	효목1동	효목1동제4투	3298	1882	1416	27	1855	1210	341	32	123	8	13	1	59	3	12	6	1	4	2	1	12	13	0	1	13
대구광역시	동구	효목1동	효목1동제5투	2885	1350	1535	45	1305	959	163	19	56	3	12	0	34	1	16	8	1	2	1	1	7	6	3	0	13
대구광역시	동구	효목2동	소계	14478	7568	6910	142	7426	4982	1283	104	462	35	20	1	202	9	76	35	3	22	16	4	67	30	9	6	60
대구광역시	동구	효목2동	효목2동제1투	2235	1132	1103	26	1106	781	146	11	61	6	4	0	36	1	19	2	1	9	2	1	3	4	0	0	19
대구광역시	동구	효목2동	효목2동제2투	3193	1586	1607	34	1552	1053	263	19	86	8	2	0	45	4	15	5	0	8	6	0	15	7	2	2	12
대구광역시	동구	효목2동	효목2동제3투	2828	1363	1465	25	1338	947	220	16	57	4	7	0	46	0	11	2	0	2	2	1	7	8	2	2	4
대구광역시	동구	효목2동	효목2동제4투	2311	1236	1075	21	1215	852	174	22	75	8	2	0	26	1	11	11	1	1	2	1	9	7	3	2	7
대구광역시	동구	효목2동	효목2동제5투	3911	2251	1660	36	2215	1349	480	36	183	9	5	1	49	3	20	15	1	2	4	1	33	4	2	0	18
대구광역시	동구	도평동	소계	4439	2412	2027	55	2357	1575	356	32	110	7	9	4	95	11	49	9	4	5	9	0	15	13	6	1	47
대구광역시	동구	도평동	도평동제1투	2722	1536	1186	40	1496	1039	214	18	58	3	7	1	43	8	39	3	3	2	8	0	8	7	4	1	30
대구광역시	동구	도평동	도평동제2투	1717	876	841	15	861	536	142	14	52	4	2	3	52	3	10	6	1	3	1	0	7	6	2	0	17
대구광역시	동구	불로·봉무동	소계	11459	6049	5410	132	5917	4070	852	111	301	28	30	11	157	20	111	25	6	9	13	0	52	35	21	8	57
대구광역시	동구	불로·봉무동	불로·봉무동제1투	3112	1659	1453	32	1627	1095	247	34	79	8	8	2	44	3	34	9	2	1	5	0	16	12	9	0	19
대구광역시	동구	불로·봉무동	불로·봉무동제2투	1538	931	607	13	918	626	138	17	46	7	6	4	24	6	17	1	1	2	2	0	11	1	3	3	3
대구광역시	동구	불로·봉무동	불로·봉무동제3투	2890	1501	1389	43	1458	1038	171	26	68	8	10	3	35	5	35	5	2	1	0	0	13	11	9	2	16
대구광역시	동구	불로·봉무동	불로·봉무동제4투	3919	1958	1961	44	1914	1311	296	34	108	5	6	2	54	6	25	10	1	5	6	0	12	11	0	3	19
대구광역시	동구	지저동	소계	9808	4875	4933	110	4765	3318	737	67	259	15	14	6	112	11	40	19	2	12	9	1	40	22	12	5	64
대구광역시	동구	지저동	지저동제1투	3756	1839	1917	39	1800	1268	262	30	94	6	2	4	38	3	11	8	1	7	5	0	16	10	6	2	27
대구광역시	동구	지저동	지저동제2투	3610	1773	1837	45	1728	1222	264	22	95	7	6	0	46	2	11	7	0	1	0	0	18	6	3	2	16
대구광역시	동구	지저동	지저동제3투	2442	1263	1179	26	1237	828	211	15	70	2	6	2	28	6	18	4	1	4	4	1	6	6	3	1	21
대구광역시	동구	동촌동	소계	11870	5726	6144	128	5598	3932	833	88	284	19	21	6	139	11	61	19	0	8	14	0	35	32	18	4	74
대구광역시	동구	동촌동	동촌동제1투	2817	1382	1435	32	1350	967	210	11	60	1	6	0	31	2	10	11	0	2	5	0	7	8	5	2	12
대구광역시	동구	동촌동	동촌동제2투	2225	1036	1189	23	1013	694	143	19	64	3	4	1	23	2	17	1	0	2	4	0	8	4	4	2	18
대구광역시	동구	동촌동	동촌동제3투	3542	1744	1798	36	1708	1174	272	27	92	12	6	5	37	3	24	5	0	2	4	0	12	13	4	0	16
대구광역시	동구	동촌동	동촌동제4투	3286	1564	1722	37	1527	1097	208	31	68	3	5	0	48	4	10	2	0	2	1	0	8	7	5	0	28
대구광역시	동구	방촌동	소계	17053	9563	7490	148	9415	6379	1496	193	548	39	52	11	201	20	99	41	17	16	23	3	91	52	28	8	98
대구광역시	동구	방촌동	방촌동제1투	2931	1634	1297	21	1613	1122	240	35	72	6	9	3	34	5	14	9	1	2	7	0	18	11	3	1	21
대구광역시	동구	방촌동	방촌동제2투	2866	1471	1395	33	1438	974	219	33	80	7	5	1	37	3	17	5	3	2	4	2	16	8	11	3	8
대구광역시	동구	방촌동	방촌동제3투	3114	1681	1433	38	1643	1081	273	29	97	9	10	3	45	3	15	8	8	2	2	0	13	8	2	1	34
대구광역시	동구	방촌동	방촌동제4투	3293	2064	1229	17	2047	1386	336	42	139	6	14	2	32	1	22	9	3	3	4	0	16	10	6	1	15
대구광역시	동구	방촌동	방촌동제5투	2260	1305	955	16	1289	881	206	25	82	7	5	0	29	1	13	5	0	2	5	1	10	5	4	1	7
대구광역시	동구	방촌동	방촌동제6투	2589	1408	1181	23	1385	935	222	29	78	4	9	2	24	7	18	5	2	5	1	0	18	10	2	1	13
대구광역시	동구	해안동	소계	15127	7834	7293	187	7647	5242	1188	131	336	29	34	10	231	20	122	26	1	16	25	2	39	29	30	9	127
대구광역시	동구	해안동	해안동제1투	3864	1929	1935	36	1893	1288	307	26	90	6	10	4	53	5	29	10	1	2	5	1	11	9	2	2	32
대구광역시	동구	해안동	해안동제2투	2978	1508	1470	29	1479	1020	212	33	81	6	8	1	34	3	11	4	0	5	6	0	12	10	4	2	27
대구광역시	동구	해안동	해안동제3투	2941	1515	1426	27	1488	1024	240	24	64	3	9	2	44	5	21	8	0	3	5	0	5	4	6	4	17
대구광역시	동구	해안동	해안동제4투	2555	1392	1163	58	1334	915	216	26	40	8	4	1	49	5	19	1	0	3	3	1	2	5	7	0	29
대구광역시	동구	해안동	해안동제5투	2789	1490	1299	37	1453	995	213	22	61	6	3	2	51	2	42	3	0	3	6	0	9	1	11	1	22
대구광역시	동구	안심1동	소계	32550	16282	16268	301	15981	10216	2803	285	1212	91	87	10	389	40	250	74	9	35	33	2	135	78	38	11	183
대구광역시	동구	안심1동	안심1동제1투	3757	1799	1958	49	1750	1257	238	25	75	5	12	1	46	4	27	4	2	6	5	1	13	5	4	0	20
대구광역시	동구	안심1동	안심1동제2투	3394	1613	1781	18	1595	1072	250	37	89	13	6	1	39	3	18	11	0	3	5	0	11	9	7	0	21
대구광역시	동구	안심1동	안심1동제3투	3743	1890	1853	56	1834	1301	230	30	103	9	3	0	44	8	34	7	1	2	3	0	13	13	5	1	27
대구광역시	동구	안심1동	안심1동제4투	4191	2067	2124	37	2030	1376	292	31	139	12	13	1	70	4	31	7	0	6	3	0	17	10	2	2	14
대구광역시	동구	안심1동	안심1동제5투	3569	1695	1874	24	1671	977	346	29	135	12	10	3	47	7	33	7	0	2	2	0	12	7	5	2	35
대구광역시	동구	안심1동	안심1동제6투	3256	1723	1533	56	1667	1118	293	39	85	6	7	2	28	5	20	3	2	4	2	0	11	7	4	2	29
대구광역시	동구	안심1동	안심1동제7투	3589	1675	1914	27	1648	1040	295	24	165	4	7	2	41	4	26	7	1	0	3	0	2	7	6	0	14
대구광역시	동구	안심1동	안심1동제8투	4220	2151	2069	22	2129	1123	499	35	240	15	20	0	45	5	41	17	3	7	4	1	37	13	4	4	16
대구광역시	동구	안심1동	안심1동제9투	2831	1669	1162	12	1657	952	360	35	181	15	9	0	29	0	20	11	0	5	6	0	19	7	1	0	7
대구광역시	동구	안심2동	소계	8989	4558	4431	95	4463	3115	711	56	248	17	15	3	107	7	46	22	3	5	8	3	17	9	13	2	56
대구광역시	동구	안심2동	안심2동제1투	3565	1761	1804	42	1719	1186	289	24	92	6	9	1	42	3	15	11	1	2	1	0	8	0	5	1	23
대구광역시	동구	안심2동	안심2동제2투	3353	1878	1475	33	1845	1297	283	23	119	5	5	1	43	1	14	7	1	2	7	1	7	6	4	1	18
대구광역시	동구	안심2동	안심2동제3투	2071	919	1152	20	899	632	139	9	37	6	1	1	22	3	17	4	1	1	0	2	2	3	4	0	15
대구광역시	동구	안심3·4동	소계	35147	18314	16833	272	18042	10824	3584	304	1680	69	76	22	478	59	267	97	4	31	50	6	168	98	46	8	171
대구광역시	동구	안심3·4동	안심3·4동제1투	2845	1387	1458	38	1349	906	199	13	71	1	14	3	53	7	29	4	1	0	6	0	10	7	1	1	23
대구광역시	동구	안심3·4동	안심3·4동제2투	3676	1800	1876	33	1767	1117	318	27	147	8	9	5	48	5	25	10	0	5	3	0	10	8	3	0	19
대구광역시	동구	안심3·4동	안심3·4동제3투	4427	2251	2176	35	2216	1420	420	31	190	8	7	1	39	7	21	4	1	3	6	0	25	8	3	3	19
대구광역시	동구	안심3·4동	안심3·4동제4투	3662	1784	1878	23	1761	1039	376	30	182	9	3	2	40	2	21	7	0	2	5	1	13	5	6	0	18
대구광역시	동구	안심3·4동	안심3·4동제5투	4187	2164	2023	34	2130	1402	339	39	124	4	4	5	81	7	44	7	0	4	7	2	8	14	13	1	25
대구광역시	동구	안심3·4동	안심3·4동제6투	3821	1939	1882	27	1912	1160	384	29	177	4	6	0	48	5	25	15	1	1	3	1	23	14	2	2	12
대구광역시	동구	안심3·4동	안심3·4동제7투	468	276	192	12	264	182	32	9	9	2	2	1	9	2	6	0	0	0	0	0	3	1	1	0	5
대구광역시	동구	안심3·4동	안심3·4동제8투	4082	2191	1891	24	2167	1034	571	44	302	14	12	1	59	7	43	13	0	0	5	0	22	14	6	0	20
대구광역시	동구	안심3·4동	안심3·4동제9투	4381	2518	1863	25	2493	1428	536	40	275	14	9	1	49	8	24	21	1	3	8	2	36	16	5	1	16
대구광역시	동구	안심3·4동	안심3·4동제10투	3598	2004	1594	21	1983	1136	409	42	203	5	10	3	52	9	29	16	0	13	7	0	18	11	6	0	14
대구광역시	동구	공산동	소계	12719	7009	5710	127	6882	4878	968	120	398	25	26	4	110	11	81	47	3	19	25	33	31	23	20	6	54
대구광역시	동구	공산동	공산동제1투	3406	1749	1657	47	1702	1281	206	17	50	4	8	3	39	8	20	15	0	6	9	0	4	6	2	3	21
대구광역시	동구	공산동	공산동제2투	3938	2246	1692	28	2218	1513	347	52	170	5	6	1	29	0	13	16	2	8	4	1	24	8	8	1	10
대구광역시	동구	공산동	공산동제3투	3796	2196	1600	27	2169	1474	332	46	150	16	6	0	26	3	30	12	1	4	8	32	0	9	8	2	10
대구광역시	동구	공산동	공산동제4투	1579	818	761	25	793	610	83	5	28	0	6	0	16	0	18	4	0	1	4	0	3	0	2	0	13
대구광역시	동구	잘못 투입·구분된 투표지	잘못 투입·구분된 투표지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
대구광역시	서구	계	계	185792	91114	94678	2105	89009	63346	11936	1627	4093	359	438	734	1295	301	926	359	66	361	199	52	659	415	167	75	1601
대구광역시	서구	재외투표	재외투표	270	108	162	0	108	54	25	1	12	0	2	0	2	2	0	0	0	0	1	0	2	0	3	1	3
대구광역시	서구	국내부재자투표	국내부재자투표	3397	3147	250	80	3067	1662	567	111	173	36	28	13	48	12	27	29	3	27	10	3	42	29	3	16	228
대구광역시	서구	내당1동	소계	10219	4694	5525	68	4626	3351	603	93	245	21	21	11	67	8	55	22	5	19	6	2	28	16	7	2	44
대구광역시	서구	내당1동	내당1동제1투	3555	1694	1861	16	1678	1227	217	36	86	3	8	3	23	4	16	5	1	6	1	2	10	5	4	2	19
대구광역시	서구	내당1동	내당1동제2투	3521	1523	1998	33	1490	1054	210	27	101	7	5	7	21	3	20	4	1	5	0	0	5	7	0	0	13
대구광역시	서구	내당1동	내당1동제3투	3143	1477	1666	19	1458	1070	176	30	58	11	8	1	23	1	19	13	3	8	5	0	13	4	3	0	12
대구광역시	서구	내당2·3동	소계	10753	5164	5589	124	5040	3704	660	88	216	15	15	36	56	15	34	15	4	18	13	1	34	19	7	2	88
대구광역시	서구	내당2·3동	내당2·3동제1투	3873	1822	2051	35	1787	1279	251	23	96	8	11	11	19	6	15	7	2	6	2	0	13	3	3	0	32
대구광역시	서구	내당2·3동	내당2·3동제2투	3387	1655	1732	41	1614	1238	184	23	56	3	3	18	15	3	11	3	0	6	5	1	10	8	2	1	24
대구광역시	서구	내당2·3동	내당2·3동제3투	3493	1687	1806	48	1639	1187	225	42	64	4	1	7	22	6	8	5	2	6	6	0	11	8	2	1	32
대구광역시	서구	내당4동	소계	16063	7770	8293	97	7673	5366	1115	138	443	39	27	22	105	18	102	38	6	41	20	6	65	36	17	4	65
대구광역시	서구	내당4동	내당4동제1투	2524	1138	1386	18	1120	792	147	14	67	12	0	5	17	1	21	8	1	4	2	0	5	9	3	0	12
대구광역시	서구	내당4동	내당4동제2투	3561	1743	1818	22	1721	1180	270	27	122	4	5	5	28	1	15	8	1	9	6	0	19	7	2	0	12
대구광역시	서구	내당4동	내당4동제3투	3744	1923	1821	15	1908	1297	314	35	107	9	8	2	24	5	27	7	2	13	4	1	21	9	2	1	20
대구광역시	서구	내당4동	내당4동제4투	3085	1489	1596	24	1465	1038	189	30	80	10	8	6	17	6	22	8	1	5	6	4	14	6	9	1	5
대구광역시	서구	내당4동	내당4동제5투	3149	1477	1672	18	1459	1059	195	32	67	4	6	4	19	5	17	7	1	10	2	1	6	5	1	2	16
대구광역시	서구	비산1동	소계	10729	5074	5655	179	4895	3538	604	67	201	12	15	77	76	17	33	19	6	15	7	4	35	18	12	2	137
대구광역시	서구	비산1동	비산1동제1투	3244	1571	1673	63	1508	1087	193	19	61	3	5	22	28	5	10	8	0	7	3	2	11	4	4	0	36
대구광역시	서구	비산1동	비산1동제2투	2725	1276	1449	41	1235	871	155	21	49	4	4	30	14	8	6	3	2	6	1	2	7	4	2	2	44
대구광역시	서구	비산1동	비산1동제3투	2380	1176	1204	42	1134	841	139	15	51	2	2	12	13	0	6	4	2	1	2	0	9	4	3	0	28
대구광역시	서구	비산1동	비산1동제4투	2380	1051	1329	33	1018	739	117	12	40	3	4	13	21	4	11	4	2	1	1	0	8	6	3	0	29
대구광역시	서구	비산2·3동	소계	11023	5429	5594	195	5234	3752	575	96	200	17	24	142	81	28	47	17	2	25	14	5	50	32	9	2	116
대구광역시	서구	비산2·3동	비산2·3동제1투	3428	1742	1686	66	1676	1219	188	32	66	5	9	36	18	6	14	9	1	5	5	2	20	8	3	1	29
대구광역시	서구	비산2·3동	비산2·3동제2투	3665	1804	1861	55	1749	1250	177	30	66	9	7	68	29	10	14	3	0	6	7	1	11	12	3	1	45
대구광역시	서구	비산2·3동	비산2·3동제3투	3930	1883	2047	74	1809	1283	210	34	68	3	8	38	34	12	19	5	1	14	2	2	19	12	3	0	42
대구광역시	서구	비산4동	소계	10212	5013	5199	118	4895	3493	691	96	198	23	26	37	83	15	33	19	1	17	10	3	38	16	12	5	79
대구광역시	서구	비산4동	비산4동제1투	3544	1690	1854	41	1649	1194	214	32	68	8	9	12	27	4	18	5	0	8	2	0	9	5	5	2	27
대구광역시	서구	비산4동	비산4동제2투	3421	1593	1828	43	1550	1086	227	32	63	9	6	18	32	6	7	6	0	4	2	2	16	4	4	2	24
대구광역시	서구	비산4동	비산4동제3투	3247	1730	1517	34	1696	1213	250	32	67	6	11	7	24	5	8	8	1	5	6	1	13	7	3	1	28
대구광역시	서구	비산5동	소계	6817	3331	3486	89	3242	2376	391	70	124	16	19	26	46	13	19	12	10	17	6	1	11	18	8	3	56
대구광역시	서구	비산5동	비산5동제1투	3365	1682	1683	41	1641	1209	180	30	55	11	12	15	25	5	12	6	4	9	5	1	8	11	6	2	35
대구광역시	서구	비산5동	비산5동제2투	3452	1649	1803	48	1601	1167	211	40	69	5	7	11	21	8	7	6	6	8	1	0	3	7	2	1	21
대구광역시	서구	비산6동	소계	8225	4072	4153	109	3963	2782	548	79	149	14	19	73	57	15	54	20	2	13	9	2	27	16	9	4	71
대구광역시	서구	비산6동	비산6동제1투	3986	1958	2028	48	1910	1357	275	38	69	7	9	31	26	6	20	11	0	4	3	1	12	5	7	4	25
대구광역시	서구	비산6동	비산6동제2투	4239	2114	2125	61	2053	1425	273	41	80	7	10	42	31	9	34	9	2	9	6	1	15	11	2	0	46
대구광역시	서구	비산7동	소계	11922	5571	6351	161	5410	4062	638	85	184	21	28	32	73	17	51	15	4	28	9	4	27	25	8	5	94
대구광역시	서구	비산7동	비산7동제1투	2754	1205	1549	22	1183	891	139	22	41	5	4	5	17	4	12	5	0	7	1	0	6	9	1	2	12
대구광역시	서구	비산7동	비산7동제2투	2697	1389	1308	47	1342	1010	166	20	35	6	6	8	18	1	14	4	1	8	2	2	6	2	3	0	30
대구광역시	서구	비산7동	비산7동제3투	3085	1405	1680	45	1360	1005	159	21	62	4	6	14	13	7	15	3	2	8	2	2	7	6	2	1	21
대구광역시	서구	비산7동	비산7동제4투	3386	1572	1814	47	1525	1156	174	22	46	6	12	5	25	5	10	3	1	5	4	0	8	8	2	2	31
대구광역시	서구	평리1동	소계	8028	3926	4102	93	3833	2775	471	66	145	18	19	43	44	10	63	13	5	12	9	3	35	18	12	2	70
대구광역시	서구	평리1동	평리1동제1투	2436	1215	1221	23	1192	857	142	16	50	6	4	11	19	0	25	2	2	8	3	1	14	5	3	1	23
대구광역시	서구	평리1동	평리1동제2투	2619	1248	1371	33	1215	854	166	26	38	7	4	17	13	4	25	3	2	1	4	0	10	7	6	1	27
대구광역시	서구	평리1동	평리1동제3투	2973	1463	1510	37	1426	1064	163	24	57	5	11	15	12	6	13	8	1	3	2	2	11	6	3	0	20
대구광역시	서구	평리2동	소계	7517	3703	3814	69	3634	2461	556	69	227	11	15	23	55	24	31	12	0	9	12	1	34	20	4	7	63
대구광역시	서구	평리2동	평리2동제1투	4265	2168	2097	33	2135	1411	351	41	153	8	6	8	30	16	18	7	0	5	8	0	24	14	3	4	28
대구광역시	서구	평리2동	평리2동제2투	3252	1535	1717	36	1499	1050	205	28	74	3	9	15	25	8	13	5	0	4	4	1	10	6	1	3	35
대구광역시	서구	평리3동	소계	12266	5819	6447	133	5686	4102	728	98	239	18	36	49	91	16	59	24	3	24	12	5	41	32	4	2	103
대구광역시	서구	평리3동	평리3동제1투	3282	1461	1821	29	1432	1034	197	21	51	3	14	8	24	5	10	5	2	7	2	1	14	6	4	0	24
대구광역시	서구	평리3동	평리3동제2투	3042	1428	1614	27	1401	1040	161	24	55	3	6	13	22	5	11	5	0	7	2	2	11	6	0	0	28
대구광역시	서구	평리3동	평리3동제3투	2988	1347	1641	34	1313	943	152	27	58	7	6	15	16	0	24	8	1	5	2	0	5	13	0	2	29
대구광역시	서구	평리3동	평리3동제4투	2954	1583	1371	43	1540	1085	218	26	75	5	10	13	29	6	14	6	0	5	6	2	11	7	0	0	22
대구광역시	서구	평리4동	소계	15153	7410	7743	137	7273	5183	1002	109	377	29	50	38	130	23	83	23	2	33	19	1	44	25	11	2	89
대구광역시	서구	평리4동	평리4동제1투	3393	1596	1797	24	1572	1063	249	33	113	7	7	1	21	2	29	7	1	4	2	0	7	5	2	0	19
대구광역시	서구	평리4동	평리4동제2투	3940	1919	2021	52	1867	1386	228	20	79	8	12	8	34	10	18	3	1	6	3	0	14	8	2	1	26
대구광역시	서구	평리4동	평리4동제3투	3683	1805	1878	38	1767	1261	234	24	81	3	20	18	39	6	13	5	0	11	9	1	12	5	3	1	21
대구광역시	서구	평리4동	평리4동제4투	4137	2090	2047	23	2067	1473	291	32	104	11	11	11	36	5	23	8	0	12	5	0	11	7	4	0	23
대구광역시	서구	평리5동	소계	6848	3252	3596	73	3179	2306	420	65	118	11	16	21	52	12	33	7	3	12	9	1	18	13	4	2	56
대구광역시	서구	평리5동	평리5동제1투	3301	1570	1731	31	1539	1134	186	32	58	6	7	10	27	7	19	5	1	3	3	0	6	5	2	2	26
대구광역시	서구	평리5동	평리5동제2투	3547	1682	1865	42	1640	1172	234	33	60	5	9	11	25	5	14	2	2	9	6	1	12	8	2	0	30
대구광역시	서구	평리6동	소계	8044	3736	4308	97	3639	2664	450	51	139	11	17	22	54	20	55	19	2	10	7	0	34	13	6	2	63
대구광역시	서구	평리6동	평리6동제1투	2857	1302	1555	29	1273	943	145	23	35	5	6	8	16	2	33	9	1	5	3	0	6	5	1	2	25
대구광역시	서구	평리6동	평리6동제2투	2732	1317	1415	35	1282	953	156	16	52	4	5	10	19	5	12	5	0	3	2	0	15	4	3	0	18
