광역	시군구	읍면동	종류	선거인수	투표수	기권수	무효표	유효투표수	공화당	새누리당	새정치민주연합	통합진보당	정의당	국제녹색당	노동당	녹색당	새정치당	한나라당
경상남도	김해시	칠산서부동	계	7909	4018	3891	100	3918	0	2190	1394	195	74	0	47	18	0	0
경상남도	김해시	활천동	계	34921	16547	18374	275	16272	0	8566	6501	588	347	0	176	94	0	0
경상남도	김해시	삼안동	계	32103	15523	16580	242	15281	0	8154	5988	568	300	0	183	88	0	0
경상남도	김해시	불암동	계	6645	3504	3141	68	3436	0	1858	1325	137	51	0	42	23	0	0
경상남도	김해시	장유1동	계	36993	19491	17502	489	19002	0	8680	8278	1062	519	0	327	136	0	0
경상남도	김해시	장유2동	계	23405	12701	10704	318	12383	0	5454	5470	738	419	0	236	66	0	0
경상남도	김해시	장유3동	계	34163	19187	14976	212	18975	0	7630	9130	1102	644	0	355	114	0	0
경상남도	밀양시	관외사전투표		5326	5324	2	140	5184	0	2636	1976	293	94	0	84	101	0	0
경상남도	밀양시	거소우편투표		479	455	24	42	413	0	255	85	20	14	0	16	23	0	0
경상남도	밀양시	삼랑진읍	계	6280	3754	2526	173	3581	0	2506	703	105	101	0	58	108	0	0
경상남도	밀양시	하남읍	계	6918	4258	2660	174	4084	0	2935	791	102	97	0	87	72	0	0
경상남도	밀양시	부북면	계	5105	3053	2052	99	2954	0	2119	557	76	96	0	49	57	0	0
경상남도	밀양시	상동면	계	2670	1600	1070	60	1540	0	1004	340	46	60	0	31	59	0	0
경상남도	밀양시	산외면	계	2483	1572	911	62	1510	0	1087	287	52	43	0	23	18	0	0
경상남도	밀양시	산내면	계	3328	2034	1294	100	1934	0	1469	315	57	42	0	26	25	0	0
경상남도	밀양시	단장면	계	3682	2290	1392	113	2177	0	1502	408	101	73	0	42	51	0	0
경상남도	밀양시	상남면	계	8022	4859	3163	243	4616	0	3037	1111	170	152	0	71	75	0	0
경상남도	밀양시	초동면	계	3063	1949	1114	77	1872	0	1372	308	50	53	0	53	36	0	0
경상남도	밀양시	무안면	계	4833	3014	1819	151	2863	0	2048	517	87	106	0	51	54	0	0
경상남도	밀양시	청도면	계	1634	1172	462	60	1112	0	792	186	33	42	0	40	19	0	0
경상남도	밀양시	내일동	계	3051	1779	1272	56	1723	0	1310	293	51	31	0	21	17	0	0
경상남도	밀양시	내이동	계	9472	5367	4105	157	5210	0	3494	1302	181	93	0	59	81	0	0
경상남도	밀양시	교동	계	4967	2920	2047	76	2844	0	1840	762	112	47	0	47	36	0	0
경상남도	밀양시	삼문동	계	13780	8614	5166	210	8404	0	5217	2458	388	116	0	96	129	0	0
경상남도	밀양시	가곡동	계	6491	3939	2552	105	3834	0	2579	901	128	105	0	61	60	0	0
경상남도	거제시	관외사전투표		8304	8304	0	171	8133	0	3640	3093	472	211	0	611	106	0	0
경상남도	거제시	거소우편투표		678	644	34	25	619	0	370	139	30	13	0	50	17	0	0
경상남도	거제시	일운면	계	5861	3032	2829	92	2940	0	1910	614	108	77	0	197	34	0	0
경상남도	거제시	동부면	계	3060	1888	1172	72	1816	0	1388	253	37	39	0	70	29	0	0
경상남도	거제시	남부면	계	1546	954	592	48	906	0	687	133	19	25	0	30	12	0	0
경상남도	거제시	거제면	계	5769	3512	2257	181	3331	0	2343	579	131	110	0	125	43	0	0
경상남도	거제시	둔덕면	계	2909	1710	1199	88	1622	0	1236	234	44	30	0	54	24	0	0
경상남도	거제시	사등면	계	8619	4622	3997	200	4422	0	3083	897	132	90	0	169	51	0	0
경상남도	거제시	연초면	계	8355	3766	4589	109	3657	0	2187	972	164	68	0	241	25	0	0
경상남도	거제시	하청면	계	4169	2432	1737	132	2300	0	1700	360	83	41	0	91	25	0	0
경상남도	거제시	장목면	계	4439	2558	1881	138	2420	0	1873	300	65	49	0	103	30	0	0
경상남도	거제시	장승포동	계	3280	1613	1667	86	1527	0	900	374	60	50	0	129	14	0	0
경상남도	거제시	마전동	계	4173	1892	2281	34	1858	0	631	677	140	39	0	358	13	0	0
경상남도	거제시	능포동	계	9635	5133	4502	115	5018	0	2179	1586	305	138	0	774	36	0	0
경상남도	거제시	아주동	계	11779	5797	5982	71	5726	0	1841	2239	446	183	0	991	26	0	0
경상남도	거제시	옥포1동	계	6602	3047	3555	53	2994	0	1417	904	130	68	0	462	13	0	0
경상남도	거제시	옥포2동	계	20654	9894	10760	159	9735	0	4312	2893	453	194	0	1846	37	0	0
경상남도	거제시	장평동	계	19699	9145	10554	174	8971	0	4419	3228	533	156	0	561	74	0	0
경상남도	거제시	고현동	계	28514	14938	13576	336	14602	0	7732	4661	832	281	0	967	129	0	0
경상남도	거제시	상문동	계	15168	8318	6850	165	8153	0	3527	3221	580	128	0	632	65	0	0
경상남도	거제시	수양동	계	11359	6744	4615	112	6632	0	3008	2524	357	148	0	556	39	0	0
경상남도	의령군	관외사전투표		2393	2392	1	77	2315	0	1259	733	158	58	0	75	32	0	0
경상남도	의령군	거소우편투표		302	252	50	9	243	0	176	38	14	3	0	10	2	0	0
경상남도	의령군	의령읍	계	7044	5175	1869	230	4945	0	3113	1131	271	144	0	190	96	0	0
경상남도	의령군	가례면	계	1633	1165	468	111	1054	0	677	157	52	34	0	89	45	0	0
경상남도	의령군	칠곡면	계	1000	766	234	46	720	0	466	131	28	31	0	47	17	0	0
경상남도	의령군	대의면	계	933	765	168	56	709	0	469	96	34	35	0	56	19	0	0
경상남도	의령군	화정면	계	1402	1114	288	69	1045	0	742	153	30	33	0	54	33	0	0
경상남도	의령군	용덕면	계	1509	1113	396	70	1043	0	657	140	65	77	0	67	37	0	0
경상남도	의령군	정곡면	계	1340	928	412	49	879	0	581	139	38	40	0	57	24	0	0
경상남도	의령군	지정면	계	1742	1287	455	67	1220	0	889	139	72	33	0	65	22	0	0
경상남도	의령군	낙서면	계	727	584	143	41	543	0	363	62	23	36	0	35	24	0	0
경상남도	의령군	부림면	계	2736	2151	585	155	1996	0	1367	242	124	84	0	127	52	0	0
경상남도	의령군	봉수면	계	937	722	215	50	672	0	454	72	43	36	0	48	19	0	0
경상남도	의령군	궁류면	계	1141	825	316	53	772	0	542	90	30	31	0	52	27	0	0
경상남도	의령군	유곡면	계	1142	872	270	45	827	0	585	101	22	35	0	54	30	0	0
경상남도	함안군	관외사전투표		3262	3260	2	81	3179	0	1653	1096	228	61	0	86	55	0	0
경상남도	함안군	거소우편투표		301	284	17	12	272	0	181	46	12	14	0	15	4	0	0
경상남도	함안군	가야읍	계	14005	8989	5016	333	8656	0	5555	1923	609	164	0	249	156	0	0
경상남도	함안군	함안면	계	2288	1510	778	67	1443	0	1042	210	67	47	0	47	30	0	0
경상남도	함안군	군북면	계	5425	3620	1805	189	3431	0	2434	471	156	131	0	115	124	0	0
경상남도	함안군	법수면	계	2802	1891	911	93	1798	0	1239	292	86	53	0	78	50	0	0
경상남도	함안군	대산면	계	3457	2283	1174	121	2162	0	1496	315	153	87	0	71	40	0	0
경상남도	함안군	칠서면	계	4818	3028	1790	125	2903	0	2012	575	140	73	0	64	39	0	0
경상남도	함안군	칠북면	계	1870	1415	455	67	1348	0	1045	199	33	33	0	21	17	0	0
경상남도	함안군	칠원면	계	14271	9240	5031	220	9020	0	5530	2638	360	182	0	199	111	0	0
경상남도	함안군	산인면	계	2479	1525	954	58	1467	0	985	292	78	47	0	37	28	0	0
경상남도	함안군	여항면	계	727	531	196	46	485	0	337	69	47	12	0	12	8	0	0
경상남도	창녕군	관외사전투표		2940	2940	0	48	2892	0	1585	1057	115	60	0	43	32	0	0
경상남도	창녕군	거소우편투표		317	295	22	34	261	0	163	59	14	9	0	10	6	0	0
경상남도	창녕군	창녕읍	계	13073	7343	5730	253	7090	0	4815	1744	184	107	0	159	81	0	0
경상남도	창녕군	남지읍	계	9740	6114	3626	251	5863	0	4254	1160	156	102	0	133	58	0	0
경상남도	창녕군	고암면	계	1818	1014	804	35	979	0	759	151	21	10	0	23	15	0	0
경상남도	창녕군	성산면	계	1428	835	593	34	801	0	643	110	16	3	0	17	12	0	0
경상남도	창녕군	대합면	계	3514	1850	1664	65	1785	0	1386	279	44	21	0	18	37	0	0
경상남도	창녕군	이방면	계	2269	1277	992	46	1231	0	992	170	25	10	0	21	13	0	0
경상남도	창녕군	유어면	계	1702	1038	664	51	987	0	711	176	33	20	0	34	13	0	0
경상남도	창녕군	대지면	계	2082	1206	876	46	1160	0	858	218	30	20	0	21	13	0	0
경상남도	창녕군	계성면	계	2189	1226	963	47	1179	0	887	198	32	31	0	23	8	0	0
경상남도	창녕군	영산면	계	4885	2816	2069	80	2736	0	1955	591	74	47	0	43	26	0	0
경상남도	창녕군	장마면	계	1695	1032	663	72	960	0	677	180	31	35	0	19	18	0	0
경상남도	창녕군	도천면	계	2369	1359	1010	36	1323	0	968	212	47	45	0	34	17	0	0
경상남도	창녕군	길곡면	계	1370	929	441	58	871	0	610	155	30	39	0	25	12	0	0
경상남도	창녕군	부곡면	계	3223	2129	1094	105	2024	0	1411	360	64	109	0	54	26	0	0
경상남도	양산시	관외사전투표		9317	9314	3	183	9131	0	4297	3820	498	215	0	172	129	0	0
경상남도	양산시	거소우편투표		718	691	27	51	640	0	398	155	32	21	0	20	14	0	0
경상남도	양산시	물금읍	계	40228	21377	18851	464	20913	0	10749	8225	1129	312	0	346	152	0	0
경상남도	양산시	동면	계	16230	8335	7895	174	8161	0	4532	2964	341	148	0	126	50	0	0
경상남도	양산시	원동면	계	3107	1893	1214	89	1804	0	1312	358	52	29	0	39	14	0	0
경상남도	양산시	상북면	계	12793	6770	6023	172	6598	0	4258	1777	321	104	0	93	45	0	0
경상남도	양산시	하북면	계	7976	4586	3390	148	4438	0	3139	966	149	73	0	59	52	0	0
경상남도	양산시	중앙동	계	10508	5098	5410	134	4964	0	3257	1363	163	65	0	89	27	0	0
경상남도	양산시	양주동	계	26462	15329	11133	271	15058	0	7344	6287	837	233	0	256	101	0	0
경상남도	양산시	삼성동	계	18116	9013	9103	183	8830	0	5028	3044	386	116	0	188	68	0	0
경상남도	양산시	강서동	계	7404	3839	3565	87	3752	0	2035	1416	160	46	0	77	18	0	0
경상남도	양산시	서창동	계	21025	10290	10735	453	9837	0	5561	3310	485	170	0	225	86	0	0
경상남도	양산시	소주동	계	15040	7090	7950	260	6830	0	4172	2082	261	106	0	146	63	0	0
경상남도	양산시	평산동	계	23585	11452	12133	176	11276	0	6719	3703	462	140	0	191	61	0	0
경상남도	양산시	덕계동	계	9642	4741	4901	69	4672	0	2821	1510	168	69	0	74	30	0	0
경상남도	하동군	관외사전투표		3958	3958	0	129	3829	0	1913	1442	223	107	0	78	66	0	0
경상남도	하동군	거소우편투표		823	744	79	64	680	0	405	125	59	38	0	30	23	0	0
경상남도	하동군	하동읍	계	7973	5973	2000	282	5691	0	3356	1703	232	177	0	164	59	0	0
경상남도	하동군	화개면	계	2683	2014	669	115	1899	0	1154	528	84	49	0	53	31	0	0
경상남도	하동군	악양면	계	3018	2272	746	137	2135	0	1171	479	126	91	0	170	98	0	0
경상남도	하동군	적량면	계	1760	1420	340	129	1291	0	711	303	62	117	0	82	16	0	0
경상남도	하동군	횡천면	계	1640	1283	357	115	1168	0	714	242	42	94	0	45	31	0	0
경상남도	하동군	고전면	계	2033	1528	505	115	1413	0	894	313	80	55	0	49	22	0	0
경상남도	하동군	금남면	계	3260	2367	893	138	2229	0	1471	444	93	92	0	89	40	0	0
경상남도	하동군	금성면	계	2774	2050	724	114	1936	0	1203	477	89	66	0	72	29	0	0
경상남도	하동군	진교면	계	5247	4063	1184	277	3786	0	2338	899	182	155	0	140	72	0	0
경상남도	하동군	양보면	계	1605	1283	322	104	1179	0	784	226	41	57	0	47	24	0	0
경상남도	하동군	북천면	계	1539	1159	380	88	1071	0	735	190	40	59	0	32	15	0	0
경상남도	하동군	청암면	계	1199	911	288	63	848	0	536	200	39	25	0	29	19	0	0
경상남도	하동군	옥종면	계	3662	2831	831	203	2628	0	1674	507	113	150	0	115	69	0	0
경상남도	남해군	관외사전투표		2913	2912	1	87	2825	0	1396	1076	191	66	0	63	33	0	0
경상남도	남해군	거소우편투표		391	353	38	38	315	0	204	68	15	11	0	11	6	0	0
경상남도	남해군	남해읍	계	9969	7377	2592	442	6935	0	4347	1696	381	178	0	181	152	0	0
경상남도	남해군	이동면	계	3655	2768	887	147	2621	0	1958	394	88	73	0	58	50	0	0
경상남도	남해군	상주면	계	1486	1081	405	73	1008	0	728	160	31	27	0	24	38	0	0
경상남도	남해군	삼동면	계	3512	2582	930	138	2444	0	1598	461	108	92	0	92	93	0	0
경상남도	남해군	미조면	계	2178	1531	647	63	1468	0	1071	243	36	42	0	35	41	0	0
경상남도	남해군	남면	계	3469	2468	1001	201	2267	0	1504	341	92	147	0	90	93	0	0
경상남도	남해군	서면	계	2553	1937	616	145	1792	0	1164	304	87	108	0	65	64	0	0
경상남도	남해군	고현면	계	3415	2566	849	185	2381	0	1498	513	131	97	0	67	75	0	0
경상남도	남해군	설천면	계	2721	2101	620	152	1949	0	1242	385	95	109	0	53	65	0	0
경상남도	남해군	창선면	계	5069	3579	1490	180	3399	0	2534	407	97	171	0	85	105	0	0
경상남도	함양군	관외사전투표		2309	2309	0	75	2234	0	1253	694	119	77	0	53	38	0	0
경상남도	함양군	거소우편투표		550	518	32	61	457	0	311	56	21	34	0	17	18	0	0
경상남도	함양군	함양읍	계	13898	9986	3912	425	9561	0	6390	2047	482	261	0	233	148	0	0
경상남도	함양군	마천면	계	1873	1482	391	82	1400	0	930	260	49	50	0	59	52	0	0
경상남도	함양군	휴천면	계	1326	1005	321	68	937	0	615	138	35	61	0	62	26	0	0
경상남도	함양군	유림면	계	1470	1089	381	63	1026	0	712	140	31	59	0	47	37	0	0
경상남도	함양군	수동면	계	2093	1601	492	73	1528	0	1110	229	59	53	0	56	21	0	0
경상남도	함양군	지곡면	계	1790	1338	452	99	1239	0	824	171	95	75	0	46	28	0	0
경상남도	함양군	안의면	계	4048	3019	1029	192	2827	0	2085	358	106	97	0	121	60	0	0
경상남도	함양군	서하면	계	1158	932	226	63	869	0	599	155	32	35	0	32	16	0	0
경상남도	함양군	서상면	계	1565	1227	338	63	1164	0	788	214	56	44	0	43	19	0	0
경상남도	함양군	백전면	계	1302	971	331	72	899	0	625	121	31	40	0	31	51	0	0
경상남도	함양군	병곡면	계	1158	859	299	48	811	0	550	117	39	40	0	25	40	0	0
경상남도	산청군	관외사전투표		2252	2252	0	48	2204	0	1153	713	144	71	0	43	80	0	0
경상남도	산청군	거소우편투표		189	177	12	14	163	0	108	19	8	10	0	6	12	0	0
경상남도	산청군	산청읍	계	5134	3705	1429	184	3521	0	2388	609	165	143	0	93	123	0	0
경상남도	산청군	차황면	계	1282	966	316	54	912	0	639	127	55	40	0	24	27	0	0
경상남도	산청군	오부면	계	968	654	314	23	631	0	452	93	13	22	0	17	34	0	0
경상남도	산청군	생초면	계	2002	1262	740	48	1214	0	948	129	37	35	0	23	42	0	0
경상남도	산청군	금서면	계	2334	1494	840	61	1433	0	989	234	53	64	0	46	47	0	0
경상남도	산청군	삼장면	계	1570	1009	561	36	973	0	790	107	25	23	0	11	17	0	0
경상남도	산청군	시천면	계	3435	2218	1217	101	2117	0	1515	354	78	66	0	51	53	0	0
경상남도	산청군	단성면	계	4847	2771	2076	100	2671	0	1934	406	119	86	0	56	70	0	0
경상남도	산청군	신안면	계	4474	2996	1478	111	2885	0	1880	545	148	93	0	95	124	0	0
경상남도	산청군	생비량면	계	1069	749	320	30	719	0	526	86	26	31	0	25	25	0	0
경상남도	산청군	신등면	계	1886	1300	586	74	1226	0	836	168	49	49	0	88	36	0	0
경상남도	거창군	관외사전투표		2971	2970	1	94	2876	0	1445	1091	147	83	0	49	61	0	0
경상남도	거창군	거소우편투표		228	213	15	14	199	0	131	36	15	6	0	6	5	0	0
경상남도	거창군	거창읍	계	29381	18742	10639	733	18009	0	11606	4643	784	440	0	302	234	0	0
경상남도	거창군	주상면	계	1429	1187	242	138	1049	0	719	173	43	34	0	40	40	0	0
경상남도	거창군	웅양면	계	1743	1440	303	156	1284	0	860	195	60	51	0	50	68	0	0
경상남도	거창군	고제면	계	1269	1013	256	95	918	0	641	138	67	20	0	29	23	0	0
경상남도	거창군	북상면	계	1376	1005	371	82	923	0	655	140	65	35	0	15	13	0	0
경상남도	거창군	위천면	계	1851	1393	458	100	1293	0	950	214	60	33	0	20	16	0	0
경상남도	거창군	마리면	계	1896	1338	558	92	1246	0	938	182	32	54	0	27	13	0	0
경상남도	거창군	남상면	계	2262	1609	653	87	1522	0	1157	218	33	42	0	31	41	0	0
경상남도	거창군	남하면	계	1452	982	470	41	941	0	722	127	21	30	0	24	17	0	0
경상남도	거창군	신원면	계	1455	1036	419	61	975	0	754	127	28	31	0	20	15	0	0
경상남도	거창군	가조면	계	3526	2402	1124	137	2265	0	1748	257	87	96	0	51	26	0	0
경상남도	거창군	가북면	계	1238	950	288	117	833	0	584	123	24	27	0	24	51	0	0
경상남도	합천군	관외사전투표		3345	3340	5	98	3242	0	1829	1002	164	125	0	75	47	0	0
경상남도	합천군	거소우편투표		687	653	34	45	608	0	484	64	21	11	0	14	14	0	0
경상남도	합천군	합천읍	계	8697	6369	2328	302	6067	0	4130	1258	215	282	0	101	81	0	0
경상남도	합천군	봉산면	계	1393	952	441	63	889	0	668	122	23	26	0	28	22	0	0
경상남도	합천군	묘산면	계	1598	1226	372	77	1149	0	837	171	29	53	0	38	21	0	0
경상남도	합천군	가야면	계	4133	2937	1196	155	2782	0	1977	423	82	155	0	98	47	0	0
경상남도	합천군	야로면	계	2317	1648	669	82	1566	0	1191	193	44	59	0	49	30	0	0
경상남도	합천군	율곡면	계	2246	1730	516	106	1624	0	1163	187	56	81	0	103	34	0	0
경상남도	합천군	초계면	계	2350	1823	527	104	1719	0	1226	234	41	57	0	103	58	0	0
경상남도	합천군	쌍책면	계	1240	984	256	64	920	0	658	86	33	47	0	69	27	0	0
경상남도	합천군	덕곡면	계	823	634	189	38	596	0	434	54	39	24	0	30	15	0	0
경상남도	합천군	청덕면	계	1629	1214	415	76	1138	0	811	120	56	56	0	60	35	0	0
경상남도	합천군	적중면	계	1418	1082	336	98	984	0	691	96	38	31	0	63	65	0	0
경상남도	합천군	대양면	계	1460	1049	411	63	986	0	692	129	30	82	0	28	25	0	0
경상남도	합천군	쌍백면	계	1759	1309	450	79	1230	0	863	110	43	120	0	58	36	0	0
경상남도	합천군	삼가면	계	3178	2335	843	143	2192	0	1518	369	74	108	0	79	44	0	0
경상남도	합천군	가회면	계	1678	1255	423	76	1179	0	810	145	43	43	0	90	48	0	0
경상남도	합천군	대병면	계	1823	1310	513	78	1232	0	987	139	32	36	0	16	22	0	0
경상남도	합천군	용주면	계	2134	1529	605	102	1427	0	1002	192	50	118	0	37	28	0	0
제주특별자치도	제주시	관외사전투표		19965	19953	12	363	19590	0	7944	8825	1062	1075	0	0	467	217	0
제주특별자치도	제주시	거소우편투표		1452	1369	83	156	1213	0	585	395	70	75	0	0	39	49	0
제주특별자치도	제주시	한림읍	계	15080	9503	5577	272	9231	0	4924	3183	325	455	0	0	184	160	0
제주특별자치도	제주시	애월읍	계	21698	12650	9048	334	12316	0	5823	4853	607	601	0	0	213	219	0
제주특별자치도	제주시	구좌읍	계	11199	7575	3624	276	7299	0	3921	2196	274	538	0	0	206	164	0
제주특별자치도	제주시	조천읍	계	15356	9664	5692	320	9344	0	4934	3015	407	643	0	0	167	178	0
제주특별자치도	제주시	한경면	계	6323	4738	1585	185	4553	0	2313	1648	183	190	0	0	99	120	0
제주특별자치도	제주시	추자면	계	1638	969	669	37	932	0	473	379	22	24	0	0	10	24	0
제주특별자치도	제주시	우도면	계	1280	776	504	30	746	0	471	215	15	23	0	0	6	16	0
제주특별자치도	제주시	일도1동	계	2943	1358	1585	34	1324	0	726	448	48	71	0	0	21	10	0
제주특별자치도	제주시	일도2동	계	26067	15964	10103	305	15659	0	7751	5910	524	1127	0	0	195	152	0
제주특별자치도	제주시	이도1동	계	5914	3180	2734	70	3110	0	1655	1085	116	194	0	0	39	21	0
제주특별자치도	제주시	이도2동	계	34663	20968	13695	410	20558	0	9315	8156	982	1514	0	0	362	229	0
제주특별자치도	제주시	삼도1동	계	10833	6295	4538	141	6154	0	3372	1997	249	352	0	0	95	89	0
제주특별자치도	제주시	삼도2동	계	7152	3774	3378	79	3695	0	2038	1189	134	214	0	0	61	59	0
제주특별자치도	제주시	용담1동	계	6435	3391	3044	76	3315	0	1784	1173	124	154	0	0	45	35	0
제주특별자치도	제주시	용담2동	계	12683	7283	5400	183	7100	0	3761	2489	299	365	0	0	100	86	0
제주특별자치도	제주시	건입동	계	7994	4354	3640	92	4262	0	2286	1464	164	227	0	0	61	60	0
제주특별자치도	제주시	화북동	계	16739	9867	6872	224	9643	0	4325	4003	416	632	0	0	150	117	0
제주특별자치도	제주시	삼양동	계	9304	5433	3871	137	5296	0	2384	2257	231	280	0	0	74	70	0
제주특별자치도	제주시	봉개동	계	2316	1375	941	55	1320	0	658	448	70	76	0	0	40	28	0
제주특별자치도	제주시	아라동	계	14626	8531	6095	190	8341	0	3525	3370	387	730	0	0	219	110	0
제주특별자치도	제주시	오라동	계	6044	3643	2401	75	3568	0	1715	1377	139	252	0	0	46	39	0
